SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source
H4_2,,,10/11/17 13:42:42,42.3684072,-71.0456438,1.2,17.68,30.89,,,,4.67,8.02,99.9,,,8.01,2089.1703385283813,1985.8621526458944,17.68000030517578,11.199999809265137,7.89744895803958,776.935581927687,779.6574881010463,1868.8692597549184,89.49264730586248,27.500245590171644,39.640260012271256,1.6886085421860126,0,0,14.859635694754381,2.193029064031641,1.4044378942519247,795.2543789449203,N,ToRies_Labprocessed2017sharedSeaGlass
H4_2,,,10/11/17 13:22:20,42.3684072,-71.0456438,10.77,16.05,31.67,,,,2.49,6.99,84.8,,,7.99,2114.4460457746836,2004.9975595495957,16.049999237060547,20.770000457763672,7.923923351536647,719.5799017882073,722.153253587375,1885.9266056271308,92.46412581363407,26.606840489524316,42.02876703527763,1.5746606514207184,0,0,14.702190978826884,2.2464972325999994,1.436515105923345,735.1486076250624,N,ToRies_Labprocessed2017sharedSeaGlass
M2,,,2017-10-11 13:22:50,42.3737104,-71.0463438,2.07,17.76,30.84,,,,3.94,6.92,86.3,,,8.0,2090.144009640857,1980.3948935305514,17.760000228881836,12.069999694824219,7.915706198503336,742.6927245804443,745.292049184189,1861.0682711235204,93.09208224389457,26.234470109257273,41.131855237027395,1.7720652367075913,0,0,14.598289914256878,2.2819055441231035,1.4614369009761756,760.278795854124,Y,ToRies_Labprocessed2017sharedSeaGlass
M2,,,2017-10-11 13:39:10,42.3737104,-71.0463438,2.07,17.76,30.84,,,,3.94,6.92,86.3,,,8.0,2085.841972990838,1982.5199413253838,17.760000228881836,12.069999694824219,7.897366994719165,776.6234950856676,779.3415728206592,1865.625446292127,89.46140044855142,27.433022020622623,39.60783824644739,1.698793154011468,0,0,14.849668172066513,2.192909007381831,1.4044394397150177,795.0130062325637,Y,ToRies_Labprocessed2017sharedSeaGlass
M2,,,10/11/17 13:40:0,42.3737104,-71.0463438,10.96,15.91,31.72,,,,2.7,6.97,84.2,,,8.0,2121.582633640232,2012.3380469168203,15.90999984741211,20.959999084472656,7.923886020042106,720.9425773218885,723.5253778478043,1893.1160200301535,92.46048061364282,26.761522988968466,42.00169199030338,1.556104497665063,0,0,14.735075788430438,2.2452938619233436,1.435487131685155,736.4270120007789,N,ToRies_Labprocessed2017sharedSeaGlass
C2_1,,,10/11/17 13:53:10,42.3699199,-71.0564037,2.54,17.55,30.85,,,,4.62,6.64,82.4,,,7.98,2117.2761875399783,2005.929390603905,17.549999237060547,12.539999961853027,7.920363664851793,742.3483390354954,744.9533285982214,1884.9358061098499,94.61229402134185,26.381260035000494,41.369964085383856,1.7580856886340208,0,0,14.624852065540196,2.3181836023492797,1.483986286538829,759.7321245514755,N,ToRies_Labprocessed2017sharedSeaGlass
C2_1,,,10/11/17 13:53:10,42.3699199,-71.0564037,10.75,16.2,31.65,,,,2.84,6.32,76.8,,,7.99,2112.9198983135643,2009.4232063508214,16.200000762939453,20.75,7.905075850349412,755.4866603274934,758.18329663399,1892.3330178346175,89.2772002293176,27.812998740926872,40.51723717131851,1.5279639717352795,0,0,14.934988752500567,2.169697437464459,1.3877992410062954,771.9608483604837,N,ToRies_Labprocessed2017sharedSeaGlass
C2_1,,,10/20/17 13:53:50,42.3699199,-71.0564037,1.14,15.34,31.09,,,,2.33,6.71,80.0,,,7.96,2116.117851595266,2034.6188880042923,15.34000015258789,11.140000343322754,7.857133305652174,853.2194854448527,856.2983525364357,1924.7268682404308,77.55955098473397,32.332565682700704,35.037059890921,1.2489957212682388,0,0,15.96496431719767,1.8929758850160368,1.2065481526191935,871.0154929421977,N,ToRies_Labprocessed2017sharedSeaGlass
C2_1,,,10/20/17 14:09:0,42.3699199,-71.0564037,9.27,14.97,31.52,,,,2.09,6.74,79.9,,,7.97,2134.613053297499,2042.8402444989918,14.970000267028809,19.270000457763672,7.886414848199455,793.100263571567,795.975679024946,1929.4613786300292,83.05832193761657,30.320534367637727,37.7445587030778,1.3036550393311301,0,0,15.573839830263005,2.018244455904855,1.2869870878178307,809.3257050148443,Y,ToRies_Labprocessed2017sharedSeaGlass
C2_1,,,10/20/17 14:09:50,42.3699199,-71.0564037,9.27,14.97,31.52,,,,2.09,6.74,79.9,,,7.97,2134.951501552545,2045.3060956347572,14.970000267028809,19.270000457763672,7.879942501756038,806.2854278319355,809.2086466045301,1932.5220593078889,81.95947660185368,30.824608372479172,37.2395878678962,1.284370557325629,0,0,15.661612616497756,1.9915434769413494,1.2699605006481804,822.7806146282949,Y,ToRies_Labprocessed2017sharedSeaGlass
H2,,,10/20/17 10:28:20,42.3676987,-71.0477727,0.79,15.27,30.59,,,,1.53,8.12,96.3,,,7.97,2123.075949544599,2030.6279878965638,15.270000457763672,10.789999961853027,7.897834235376519,775.9987191874062,778.8014237394964,1917.5903629572515,83.48663474784355,29.551037139899503,37.17659910306033,1.3486682555340688,0,0,15.600245058451183,2.0439310063926728,1.3007023547312733,792.1292198171271,Y,ToRies_Labprocessed2017sharedSeaGlass
H2,,,10/20/17 10:28:50,42.3676987,-71.0477727,0.79,15.27,30.59,,,,1.53,8.12,96.3,,,7.97,2122.090467860788,2034.7689218429286,15.270000457763672,10.789999961853027,7.88219609461845,806.8333275489015,809.7473986471983,1923.2711737411203,80.77249510460202,30.72525899665626,35.9869004636003,1.3009691391590965,0,0,15.811171392297076,1.9774830750650272,1.258416690256997,823.6047798416782,Y,ToRies_Labprocessed2017sharedSeaGlass
H2,,,10/20/17 10:28:50,42.3676987,-71.0477727,11.46,14.77,31.61,,,,2.31,7.42,87.7,,,8.0,2130.0645252523514,2040.1556272913283,14.770000457763672,21.459999084472656,7.882502348970232,796.9453758742854,799.8420948978562,1927.6736815201432,81.84370361129317,30.638312482518092,37.44584344515697,1.270844055785722,0,0,15.642000972667987,1.9865112380159435,1.266543117219509,813.0815913987865,N,ToRies_Labprocessed2017sharedSeaGlass
H4,,,10/20/17 10:44:20,42.3684072,-71.0456438,2.01,15.18,30.86,,,,1.83,7.94,94.2,,,7.98,2123.6661150846553,2042.9890243511047,15.180000305175781,12.010000228881836,7.85904573985692,852.7899869862418,855.8735657254232,1933.1741073404764,77.29992729411828,32.51497908198387,34.675818909942144,1.230317991366204,0,0,16.059031795861166,1.8887459950122438,1.2026693938502426,870.4321916122869,N,ToRies_Labprocessed2017sharedSeaGlass
H4,,,10/20/17 10:44:20,42.3684072,-71.0456438,13.47,14.71,31.6,,,,2.67,7.33,86.5,,,8.01,2128.8722749105445,2030.9570635972655,14.710000038146973,23.469999313354492,7.907547455238585,747.1551436664097,749.8729617661245,1916.194789669733,85.98380612730604,28.778428747438515,39.383773500259366,1.3387587292738812,0,0,15.313476863767374,2.0862996825349183,1.3299926557023756,762.236641430285,N,ToRies_Labprocessed2017sharedSeaGlass
M2,,,10/20/17 10:45:0,42.3737104,-71.0463438,1.09,15.22,30.97,,,,2.15,7.54,89.5,,,7.99,2129.289562530177,2045.6428399070924,15.220000267028809,11.09000015258789,7.866019387125115,839.7382606826701,842.7731030716675,1934.7206225660973,78.96329514720655,31.95889967964145,35.3985722850591,1.257647797515909,0,0,15.93704653898642,1.928455623062397,1.2284301091080245,857.1455652470237,N,ToRies_Labprocessed2017sharedSeaGlass
M2,,,10/20/17 10:54:20,42.3737104,-71.0463438,13.77,14.72,31.58,,,,2.43,7.18,84.8,,,8.01,2125.1663634314286,2031.924808367682,14.720000267028809,23.770000457763672,7.893938340783428,772.1421810368776,774.9505332246259,1918.7596169968504,83.43017356195965,29.73511097133642,38.26124881412606,1.2981574076114046,0,0,15.498781169569629,2.024504141911489,1.2905630381802784,787.7362127506872,N,ToRies_Labprocessed2017sharedSeaGlass
C2,,,10/23/17 10:55:10,42.3699199,-71.0564037,1.19,15.29,29.27,,,,3.92,7.29,85.8,,,7.93,2026.9172002873681,1964.0851872469543,15.289999961853027,11.1899995803833,7.825690522171057,898.996211630807,902.2423261819146,1863.372685492483,66.24527280567388,34.467311421205494,29.95661482205935,1.1125571250909776,0,0,16.73726024256048,1.6348650456782996,1.0361281779412652,917.7140878789999,N,ToRies_Labprocessed2017sharedSeaGlass
C2,,,10/23/17 11:06:10,42.3699199,-71.0564037,9.34,14.51,31.58,,,,1.58,6.92,81.3,,,7.94,2142.542637935113,2066.1520147158135,14.510000228881836,19.34000015258789,7.843702752762446,882.1032543183468,885.3201394880673,1956.782061084275,75.18140237971457,34.18870683649395,34.27882380408406,1.1336594187850566,0,0,16.235404875882896,1.8253867425754413,1.1630555726566523,899.7267447840632,Y,ToRies_Labprocessed2017sharedSeaGlass
C2,,,10/23/17 11:06:50,42.3699199,-71.0564037,9.34,14.51,31.58,,,,1.58,6.92,81.3,,,7.94,2143.0691563813134,2071.692072343707,14.510000228881836,19.34000015258789,7.838707511859865,900.7015271789519,903.9862371842058,1963.778427947242,72.83336190219414,35.080352786147785,32.53812458279167,1.1006691937368156,0,0,16.545842225979214,1.777814701866643,1.1300322686731303,918.7036686197026,Y,ToRies_Labprocessed2017sharedSeaGlass
H2,,,10/23/17 11:42:20,42.3699199,-71.0564037,1.11,15.15,30.71,,,,3.36,7.13,84.5,,,7.94,2117.7565337224555,2043.8520350028127,15.149999618530273,11.109999656677246,7.840321356913876,892.3336517044098,895.5614457252564,1936.0152406449788,73.75464995719031,34.082226310434315,33.07532618817634,1.171377303710289,0,0,16.33307387189649,1.804008824571985,1.1481313700792941,910.7665658782003,N,ToRies_Labprocessed2017sharedSeaGlass
H2,,,10/23/17 11:43:40,42.3699199,-71.0564037,10.6,14.4,31.58,,,,2.34,6.84,80.2,,,7.97,2142.4929663835846,2063.666475347623,14.399999618530273,20.600000381469727,7.852720968355434,861.388925698852,864.5346772698468,1953.8294265770128,76.33829814280405,33.49874562901846,34.85540945313761,1.145791593005653,0,0,16.15022618560411,1.8528992796318748,1.1803305047339618,878.5016876247277,N,ToRies_Labprocessed2017sharedSeaGlass
H4,,,10/23/17 11:43:40,42.3684072,-71.0456438,1.13,15.0,31.2,,,,3.91,7.39,87.5,,,7.95,2151.605146572908,2063.205335392483,15.0,11.130000114440918,7.8789501496654175,818.1198695057964,821.0848629350303,1950.0545110746884,81.84621354155698,31.30450822751152,36.59602378159539,1.2757164875597369,0,0,15.791444833087821,1.9955692413010966,1.2713932175917773,834.8855460051082,N,ToRies_Labprocessed2017sharedSeaGlass
H4,,,10/23/17 12:08:40,42.3684072,-71.0456438,12.0,14.33,31.73,,,,2.04,7.11,83.3,,,7.97,2144.756546588443,2050.962574159752,14.329999923706055,22.0,7.897379928561424,769.0045550639367,771.8154314292312,1937.0096956312582,84.0076748627547,29.945161445135877,38.47869127450917,1.2656676295895803,0,0,15.540053739850821,2.036557785954533,1.2976606341389727,784.226207004112,N,ToRies_Labprocessed2017sharedSeaGlass
M2,,,10/23/17 12:10:0,42.3737104,-71.0463438,1.32,14.96,30.88,,,,3.08,7.08,83.5,,,7.96,2153.078391918403,2065.1357707829384,14.960000038146973,11.319999694824219,7.882104554954576,814.4141943946689,817.3672599422781,1952.1860203482902,81.69304185774821,31.25656950425269,36.24779868589377,1.2717965874117756,0,0,15.855602525530635,1.9956300425591318,1.2701908420789485,831.0719365560813,Y,ToRies_Labprocessed2017sharedSeaGlass
M2,,,10/23/17 12:22:10,42.3737104,-71.0463438,1.32,14.96,30.88,,,,3.08,7.08,83.5,,,7.96,2147.394452105715,2060.6247533679366,14.960000038146973,11.319999694824219,7.878928006325403,818.7459629337391,821.7147354723622,1948.2670565283943,80.934894953749,31.422819337997538,36.008561193764166,1.262528256183778,0,0,15.88857707078966,1.9771097291531432,1.258402919478549,835.4923055688703,Y,ToRies_Labprocessed2017sharedSeaGlass
M2,,,10/23/17 12:23:50,42.3737104,-71.0463438,13.1,14.4,31.66,,,,2.55,6.99,82.0,,,7.96,2144.0796500783504,2050.852549344752,14.399999618530273,23.100000381469727,7.895661271419565,773.008824922893,775.8318165505382,1937.0610540705884,83.74336812024954,30.04821368450647,38.27763251004204,1.2671940000880233,0,0,15.564682474184709,2.030761980125364,1.2939397819715204,788.3652314705793,N,ToRies_Labprocessed2017sharedSeaGlass
WN181031,F06,F06-d,2018-02-06 09:02:17,42.172061920166,-70.5767288208008,31.9093742370605,2.90962743759155,32.3305282592773,25.7624053955078,29.4079627990723,0.78433084487915,1.52013945579529,10.7489528656006,99.0048599243164,369.364471435547,0.207275435328484,8.14024829864502,2177.437739489514,2059.709344486858,2.9096274375915527,41.90937423706055,8.11698429829535,392.5112030772503,394.17690360857483,1945.888298454694,91.38052010754875,22.44046216705103,48.105568999319146,0.6906243607964848,0,0,15.22872432400866,2.195307536096393,1.3763024510392716,397.07362975055025,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181033,F06,F06-m,2018-02-06 09:03:48,42.1721725463867,-70.5764541625977,17.9265480041504,2.85621953010559,32.3245239257813,25.762020111084,29.3526859283447,0.803085684776306,1.71361923217773,10.7821102142334,99.1725616455078,387.688446044922,7.20262289047241,8.14985656738281,2174.9788261406597,2056.4929803391738,2.856219530105591,27.92654800415039,8.120846243807517,388.6242016427744,390.27458691556853,1942.4976561988112,91.73198943301135,22.263312586036495,48.332890130968615,0.692013795878795,0,0,15.186740827977598,2.2102140543362987,1.3853150054483037,393.1317170802657,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181035,F06,F06-s,2018-02-06 09:05:19,42.1722221374512,-70.5761642456055,1.70531022548676,2.83035612106323,32.3202438354492,25.7606773376465,29.3206424713135,0.806548595428467,1.56154954433441,10.8190288543701,99.4443130493164,404.124176025391,242.333099365234,8.15573787689209,2172.8997449351245,2054.703877782025,2.8303561210632324,11.705309867858887,8.121287789332193,388.44218831529423,390.09237219245233,1940.889961209385,91.5389937355258,22.274932607112056,48.24957146694029,0.6898334030146384,0,0,15.194078688917616,2.2130143879099387,1.3867444177889645,392.9428988754662,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181061,N07,N07-d,2018-02-06 10:32:29,42.3561325073242,-70.7062835693359,46.2620582580566,3.65864515304565,32.5634422302246,25.8814582824707,30.2325706481934,0.666078507900238,1.19686090946198,10.3795967102051,97.5636444091797,458.30224609375,0.103667214512825,8.1988353729248,2188.6327921347042,2070.202732518676,3.6586451530456543,56.26205825805664,8.103063173631698,410.9650338171204,412.6916691903434,1955.045540503927,92.33600844908106,22.821176055121995,48.19613502423631,0.727057032097865,0,0,15.17067815975556,2.2086031219256266,1.386757933337716,415.8903244012926,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181063,N07,N07-m,2018-02-06 10:34:54,42.3564262390137,-70.7059326171875,22.3368492126465,3.65590357780457,32.5173225402832,25.8448638916016,30.1810359954834,0.646375477313995,1.54415011405945,10.4997730255127,98.6562805175781,442.681793212891,6.16371583938599,8.20628547668457,2190.1321295425423,2068.2327094782195,3.6559035778045654,32.336849212646484,8.114467366982865,400.7623321792224,402.4461633728662,1951.6276665258806,94.34213776437443,22.262940641919712,49.08401637741487,0.7440129004666602,0,0,15.016677178360629,2.268110506662185,1.4235487939527793,405.5648798290895,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181065,N07,N07-s,2018-02-06 10:37:13,42.3566207885742,-70.70556640625,1.74592649936676,3.57725834846497,32.4984664916992,25.8370780944824,30.0902614593506,0.645535051822662,1.25358259677887,10.5701494216919,99.1110305786133,468.172271728516,285.508422851563,8.21406841278076,2180.6363259595682,2066.272737575725,3.577258348464966,11.745926856994629,8.095857772288712,419.04318979923204,420.8056789537032,1952.9403788969441,89.98379855780182,23.3485991191502,47.03080865561408,0.7055303120007417,0,0,15.342921050929373,2.1726901045298055,1.3631391860503728,424.0485253427679,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181091,F22,F22-d,2018-02-06 12:20:43,42.4799156188965,-70.6173477172852,77.5519104003906,4.44243955612183,32.6939125061035,25.9078216552734,31.0187644958496,0.696459174156189,0.601805865764618,9.84651374816895,94.4409637451172,918.24658203125,0.129049569368362,8.18348503112793,2193.430128521834,2086.4148334137653,4.442439556121826,87.55191040039062,8.054792859106588,467.8045481698582,469.7495668725291,1974.5706190211374,86.61995620611806,25.22414749849336,44.9196913704299,0.7089464546791425,0,0,15.665591808873584,2.0570678867918404,1.2936467991209482,473.5980872712311,N,ToRies_Labprocessed2018_sharedSeaGlass
WN181093,F22,F22-m,2018-02-06 12:22:57,42.4802169799805,-70.6167373657227,41.0704383850098,4.24311828613281,32.6371994018555,25.8829765319824,30.7853298187256,0.603285372257233,0.904205143451691,10.0211372375488,95.6112594604492,983.98974609375,0.59315288066864,8.18744850158691,2191.8136216965177,2076.41037409137,4.2431182861328125,51.070438385009766,8.084626081508395,434.39073081104317,436.2016209297074,1961.7388485507265,91.07074819191962,23.60085888658374,47.20082129319579,0.7408644963889942,0,0,15.281917300358424,2.179417860963746,1.3694859090849567,439.72540063516266,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN181093,F22,F22-m,2018-02-06 12:22:57,42.4802169799805,-70.6167373657227,41.0704383850098,4.24311828613281,32.6371994018555,25.8829765319824,30.7853298187256,0.603285372257233,0.904205143451691,10.0211372375488,95.6112594604492,983.98974609375,0.59315288066864,8.18744850158691,2194.847066603284,2082.372627626939,4.2431182861328125,51.070438385009766,8.075840017354658,444.82842247667645,446.68282529337563,1968.6436381997503,89.56096318355112,24.167948537972844,46.36416069285864,0.7260269115262756,0,0,15.42881061934275,2.1432871331638665,1.3467823589795913,450.2912756040127,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN181095,F22,F22-s,2018-02-06 12:25:49,42.480598449707,-70.6161727905273,1.80394995212555,3.68387842178345,32.495231628418,25.8245277404785,30.1769065856934,0.640559434890747,0.694021940231323,10.5099048614502,98.8056182861328,1026.32373046875,653.270568847656,8.21240234375,2181.426068578282,2069.6295738839694,3.6838784217834473,11.803950309753418,8.08672863536647,429.61285198439987,431.41722676903754,1957.110649278994,88.6748833666393,23.84419614846452,46.2753526868307,0.6984811865784024,0,0,15.461415254243294,2.140989311955053,1.343398707752629,434.76714407835124,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1810AD,N01,N01-d,2018-02-06 13:31:45,42.4197311401367,-70.8659515380859,29.4371185302734,3.30702519416809,32.4885635375977,25.8539733886719,29.8681735992432,0.830372452735901,1.62175107002258,10.5775384902954,98.5072555541992,1193.06323242188,1.15298175811768,8.2217435836792,2184.619168480141,2077.4714531104123,3.307025194168091,39.43711853027344,8.077192940156364,437.3194205853944,439.16543240379315,1966.851329966744,86.00733525016157,24.612799655454513,45.103099190270235,0.6586063310605048,0,0,15.720744435457341,2.0653269613756713,1.2958071147596086,442.4853098764455,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1810AF,N01,N01-m,2018-02-06 13:33:49,42.4199142456055,-70.8657379150391,15.1498670578003,3.30049753189087,32.4874038696289,25.8535556793213,29.8554801940918,0.82913476228714,1.6655969619751,10.5901470184326,98.6078033447266,1046.32141113281,27.8624362945557,8.23066139221191,2171.5474157569047,2064.1624905572867,3.300497531890869,25.14986801147461,8.079708185270357,432.5792094944364,434.40537129882216,1953.9801053645315,85.83046006891178,24.352067017018292,45.253660363020224,0.6611602077334279,0,0,15.66584688117962,2.0671238490858164,1.2966961834400876,437.68774012528905,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN1810AF,N01,N01-m,2018-02-06 13:33:49,42.4199142456055,-70.8657379150391,15.1498670578003,3.30049753189087,32.4874038696289,25.8535556793213,29.8554801940918,0.82913476228714,1.6655969619751,10.5901470184326,98.6078033447266,1046.32141113281,27.8624362945557,8.23066139221191,2174.800386281924,2067.1941448974067,3.300497531890869,25.14986801147461,8.080089457091695,432.82301780363605,434.65020886095874,1956.7985394023583,86.02975581118382,24.365792217292785,45.28892364452031,0.6617409022901062,0,0,15.665850829052852,2.0719236483824885,1.2997070729095432,437.93442768108275,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN1810B1,N01,N01-s,2018-02-06 13:35:34,42.420036315918,-70.8654937744141,1.77203679084778,3.31788182258606,32.4877853393555,25.852237701416,29.8644313812256,0.83475124835968,0.816860795021057,10.6047592163086,98.7870635986328,784.078369140625,508.296722412109,8.23587036132813,2174.291485985065,2064.455550476832,3.3178818225860596,11.7720365524292,8.087054007283774,425.9068204251631,427.70439649268553,1953.250772127474,87.24379474230349,23.960966530400373,45.88859656995398,0.6728880698059526,0,0,15.55457470090083,2.1068945584934635,1.3214545751981608,430.94013731975167,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18302A,F06,F06-d,2018-04-10 08:38:27,42.1712455749512,-70.5751113891602,35.0158882141113,4.65727138519287,32.2659187316895,25.5454063415527,30.8135185241699,0.690223395824432,3.82519388198853,10.8819999694824,104.625625610352,470.639739990234,0.953782737255096,8.27271270751953,2180.899301324811,2049.2372005566717,4.657271385192871,37.12611389160156,8.131982901942523,387.10815629883854,388.71306701879047,1928.2255347591524,100.24169481447272,20.770027296048486,51.34402946591148,0.8540455763184833,0,0,14.516069259803423,2.410510338428944,1.51364933487953,391.94719194163355,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18302B,F06,F06-m,2018-04-10 08:39:49,42.1713790893555,-70.5749588012695,27.1261138916016,4.53512096405029,32.2116355895996,25.5150566101074,30.6606903076172,0.622798979282379,2.36817955970764,10.7929563522339,103.423263549805,474.523376464844,2.32785272598267,8.27399063110352,2182.499601661946,2053.153211126777,4.535120964050293,45.01588821411133,8.126146910413198,392.10242517660106,393.73068400054717,1933.1574762167786,98.87119062531659,21.124568623192772,50.77365998938761,0.8335947128954789,0,0,14.627406265667714,2.3732223439320546,1.4903565386149906,396.97834683399844,N,ToRies_Labprocessed2018_sharedSeaGlass
WN18302E,F06,F06-s,2018-04-10 08:43:13,42.1717567443848,-70.5745697021484,1.66052913665771,4.32326030731201,31.8887214660645,25.2801914215088,30.1955871582031,0.851127743721008,2.5588755607605,10.9106588363647,103.787673950195,486.21728515625,242.223419189453,8.274245262146,2158.485094727813,2036.5177553716012,4.323260307312012,11.660529136657715,8.117451343616748,398.5531199285037,400.21283819192723,1920.5683827340254,94.26299064612861,21.686345426708865,48.60708824601232,0.791426680028641,0,0,14.92487378122201,2.2822598735644952,1.4309491665275003,403.4656005531604,N,ToRies_Labprocessed2018_sharedSeaGlass
WN183054,N07,N07-d,2018-04-10 10:13:59,42.355899810791,-70.7050933837891,47.633430480957,4.51256036758423,32.441047668457,25.6996002197266,30.8479652404785,0.597595512866974,0.62094509601593,10.2304267883301,98.1274566650391,973.733581542969,0.673062801361084,8.26380729675293,2264.254945135335,2078.6831715101766,4.5125603675842285,57.63343048095703,8.256435426386048,289.05124320459765,290.25192816059,1929.2874512625683,133.82634332740474,15.569320951961839,66.1928150344166,1.1276404891424945,0,0,12.657821340897494,3.2013264316887264,2.011495920172959,292.6420133049339,N,ToRies_Labprocessed2018_sharedSeaGlass
WN183056,N07,N07-m,2018-04-10 10:16:32,42.3559532165527,-70.7048263549805,26.0176887512207,4.59243679046631,32.2874755859375,25.5692443847656,30.7736568450928,0.703069031238556,4.80198955535889,10.9927768707275,105.53857421875,965.429870605469,5.91641521453857,8.27683448791504,2187.490538338386,2030.9321278917612,4.592436790466309,36.0176887512207,8.1972081517201,327.55258740598805,328.91175788022224,1898.6923821676817,114.63167165030504,17.608057847619826,58.55396461759866,0.9872305569402929,0,0,13.47976188190651,2.756152255261551,1.730852236505734,331.6357301999815,N,ToRies_Labprocessed2018_sharedSeaGlass
WN183058,N07,N07-s,2018-04-10 10:18:19,42.3559761047363,-70.7046279907227,1.46905374526978,4.65620803833008,32.2765197753906,25.5536766052246,30.8071517944336,0.671392917633057,2.25594520568848,11.1188859939575,106.907897949219,947.090026855469,618.184631347656,8.29511833190918,2184.289937664116,2039.5230658091239,4.656208038330078,11.469054222106934,8.167108747541818,354.96997118488,356.44166108702666,1912.6785770120803,107.80540193832424,19.039117804742514,55.08246659053503,0.9250467457791016,0,0,13.951226480471195,2.6049004200415102,1.6354617104222051,359.4069573061378,N,ToRies_Labprocessed2018_sharedSeaGlass
WN183080,F22,F22-d,2018-04-10 11:51:08,42.4801177978516,-70.617790222168,76.2183227539063,4.82046604156494,32.7126541137695,25.8825531005859,31.3559379577637,1.21119093894958,0.763967037200928,9.78962230682373,94.7766799926758,941.290893554688,0.531810700893402,8.25165367126465,2215.735839288821,2096.1483762750386,4.820466041564941,86.21832275390625,8.083561274584671,441.3632505368919,443.1891334603923,1978.484194669719,94.19196843146506,23.472277513158364,48.08850069847408,0.7876047416136268,0,0,15.129898816542504,2.237135886836979,1.4075604650069116,446.9181369787915,N,ToRies_Labprocessed2018_sharedSeaGlass
WN183083,F22,F22-m,2018-04-10 11:55:06,42.4804649353027,-70.6182861328125,17.1070690155029,4.61644077301025,32.192985534668,25.4917106628418,30.7084903717041,0.76848292350769,7.76404094696045,11.1378831863403,106.927658081055,931.5283203125,17.2377815246582,8.28605079650879,2189.7597688869882,2032.2309375947707,4.616440773010254,27.10706901550293,8.200756006900585,325.65220615510776,327.0030598533141,1899.3742884191236,115.35611771710116,17.50043485968314,58.684538181726126,0.9952063127992262,0,0,13.453900298478018,2.7798313710788145,1.7451824193296215,329.71595571579235,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN183083,F22,F22-m,2018-04-10 11:55:06,42.4804649353027,-70.6182861328125,17.1070690155029,4.61644077301025,32.192985534668,25.4917106628418,30.7084903717041,0.76848292350769,7.76404094696045,11.1378831863403,106.927658081055,931.5283203125,17.2377815246582,8.28605079650879,2191.4080299455595,2029.761997742982,4.616440773010254,27.10706901550293,8.210954752479617,317.3428094137869,318.65919450067804,1894.8897118183422,117.8183022267745,17.05389080548553,59.86915775178786,1.0188537957349673,0,0,13.297088761461582,2.8391646589600836,1.7824319489121403,321.3028676537346,Y,ToRies_Labprocessed2018_sharedSeaGlass
WN183084,F22,F22-s,2018-04-10 11:56:09,42.4805297851563,-70.618408203125,1.58509957790375,4.70445394515991,32.0878257751465,25.3989410400391,30.6847057342529,0.774048328399658,2.79953455924988,11.3512086868286,109.134147644043,928.411499023438,503.161224365234,8.30420303344727,2179.7403395430633,2027.8698184303403,4.704453945159912,11.585099220275879,8.188186864124397,336.23207256569304,337.62518232879665,1897.9140875310532,111.93315342495066,18.022682084266805,56.994122604529146,0.972305595473088,0,0,13.650852016036252,2.7071030959379856,1.6989431273643474,340.44380453793696,N,ToRies_Labprocessed2018_sharedSeaGlass
WN1830A8,N01,N01-d,2018-04-10 13:39:25,42.4192924499512,-70.8643951416016,28.6262664794922,4.24928617477417,32.2318305969238,25.5602760314941,30.439151763916,0.904694378376007,1.11786806583405,10.0323247909546,95.4758453369141,1286.4638671875,4.9864764213562,8.28583908081055,2173.576842130101,2067.959735204059,4.24928617477417,38.62626647949219,8.06330350985736,457.1898778327085,459.0956566130559,1957.5440076843227,85.52208290456332,24.893543998282844,44.29799424370168,0.6995904643468762,0,0,15.72455073605098,2.055950611990747,1.2904717330766131,462.80682537976537,N,ToRies_Labprocessed2018_sharedSeaGlass
