EVENT_ID,STAT_ID,SAMPLE_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DO_RAW (mg/L),FLU_RAW (ug/L),PCT_SAT_RAW (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source
WN171,F15,WN171060,2017-02-18 10:09:40-0500,42.3158645,-70.728157,35.04,E,31.3902320861816,10.1164121627808,1.43350541591644,97.9340057373047,8.22660636901855,32.7989616394043,25.9534873962402,4.79434680938721,0.83614856004715,,MassBay_2017_to_2022
WN171,F22,WN1710A2,2017-02-18 12:29:19-0500,42.4816284,-70.6164932,2.01,A,31.6308078765869,10.0583715438843,0.574998676776886,98.1029281616211,8.22235488891602,32.7851409912109,25.907829284668,5.10660791397095,0.735802054405212,,MassBay_2017_to_2022
WN171,F22,WN1710A1,2017-02-18 12:28:26-0500,42.4814491,-70.6166305,17.05,B,31.5813865661621,10.0175228118896,1.40462875366211,97.5476531982422,8.22020816802979,32.7864837646484,25.9164848327637,5.03978824615479,0.798413574695587,,MassBay_2017_to_2022
WN171,F22,WN1710A0,2017-02-18 12:27:19-0500,42.4812088,-70.616806,37.09,C,31.5927238464355,9.9683837890625,1.29919540882111,97.0727081298828,8.21609592437744,32.7883949279785,25.9180545806885,5.04078388214111,0.789037525653839,,MassBay_2017_to_2022
WN171,F22,WN17109F,2017-02-18 12:26:18-0500,42.4809989,-70.6169433,57.95,D,31.6201438903809,9.93363475799561,1.35694873332977,96.7694625854492,8.21241760253906,32.7968559265137,25.923511505127,5.05350399017334,0.790274918079376,,MassBay_2017_to_2022
WN171,F22,WN17109E,2017-02-18 12:25:14-0500,42.4807319,-70.617073,76.32,E,32.0314559936523,9.74791240692139,1.09370088577271,95.8561019897461,8.20240497589111,32.9040451049805,25.9675712585449,5.41379165649414,0.910425662994385,,MassBay_2017_to_2022
WN171,F23,WN1710CC,2017-02-18 14:16:22-0500,42.3397026,-70.9422225,1.75,A,28.8683776855469,10.5305042266846,0.833810806274414,96.023567199707,8.22344779968262,31.9993095397949,25.5230369567871,2.60030484199524,2.03139305114746,,MassBay_2017_to_2022
WN171,F23,WN1710CB,2017-02-18 14:15:51-0500,42.3396415,-70.9421539,6.19,B,28.9213714599609,10.4935064315796,1.75182056427002,95.7425384521484,8.2234058380127,32.0526313781738,25.5649318695068,2.60941696166992,2.07080793380737,,MassBay_2017_to_2022
WN171,F23,WN1710CA,2017-02-18 14:15:07-0500,42.3395767,-70.9421234,12.43,C,28.985071182251,10.4839744567871,1.748126745224,95.7713851928711,8.22591876983643,32.088939666748,25.5909175872803,2.64754247665405,2.07810831069946,,MassBay_2017_to_2022
WN171,F23,WN1710C9,2017-02-18 14:14:03-0500,42.3394775,-70.9420166,18.27,D,29.323205947876,10.48020362854,1.5903126001358,96.4424667358398,8.22676467895508,32.2490501403809,25.6985015869141,2.89547967910767,2.0086567401886,,MassBay_2017_to_2022
WN171,F23,WN1710C8,2017-02-18 14:13:17-0500,42.3394241,-70.9419784,23.79,E,29.6626319885254,10.4504957199097,1.3992565870285,96.8839111328125,8.22296333312988,32.4026107788086,25.7993812561035,3.14899897575378,1.96549379825592,,MassBay_2017_to_2022
WN171,N01,WN1710BE,2017-02-18 13:41:56-0500,42.4203414,-70.8653945,1.71,A,31.1022567749023,10.3194379806519,0.668662369251251,99.3132476806641,8.24351406097412,32.6921691894531,25.8912906646729,4.58170032501221,0.935884475708008,,MassBay_2017_to_2022
WN171,N01,WN1710BD,2017-02-18 13:41:02-0500,42.4201545,-70.8654861,8.46,B,31.0201301574707,10.2941226959229,1.59602093696594,98.8308334350586,8.23911285400391,32.6903114318848,25.9001979827881,4.48343086242676,0.935027778148651,,MassBay_2017_to_2022
WN171,N01,WN1710BC,2017-02-18 13:40:23-0500,42.4200363,-70.8655471,14.39,C,31.0141563415527,10.2734622955322,1.53121614456177,98.6065216064453,8.23819446563721,32.6912002563477,25.9020900726318,4.47242975234985,0.979067623615265,,MassBay_2017_to_2022
WN171,N01,WN1710BB,2017-02-18 13:39:32-0500,42.4198608,-70.8656082,21.25,D,30.9927787780762,10.214183807373,1.43249821662903,97.9676132202148,8.23420906066895,32.6917724609375,25.9056510925293,4.44310903549194,0.977657794952393,,MassBay_2017_to_2022
WN171,N01,WN1710BA,2017-02-18 13:38:47-0500,42.4197196,-70.8656845,28.34,E,30.9982147216797,10.1983604431152,1.46003150939941,97.820556640625,8.23299217224121,32.692813873291,25.9063529968262,4.44478845596313,0.987292885780334,,MassBay_2017_to_2022
WN171,N04,WN1710B0,2017-02-18 13:03:52-0500,42.4448547,-70.7366104,1.5,A,31.57932472229,10.16539478302,0.604812026023865,98.9832916259766,8.24124431610107,32.7964096069336,25.9247188568115,5.03529834747314,0.743242025375366,,MassBay_2017_to_2022
WN171,N04,WN1710AF,2017-02-18 13:03:06-0500,42.4446372,-70.7366867,12.92,B,31.5227146148682,10.105936050415,1.51073372364044,98.2353210449219,8.2393856048584,32.7950325012207,25.9315586090088,4.96467638015747,0.802608132362366,,MassBay_2017_to_2022
WN171,N04,WN1710AE,2017-02-18 13:02:17-0500,42.4444503,-70.7367095,24.38,C,31.5159111022949,10.0775241851807,1.40731513500214,97.9267120361328,8.23678874969482,32.7947616577148,25.9329376220703,4.95109939575195,0.807161033153534,,MassBay_2017_to_2022
WN171,N04,WN1710AD,2017-02-18 13:01:21-0500,42.4442558,-70.7367858,35.2,D,31.521032333374,10.0635623931885,1.34889030456543,97.7909698486328,8.23630428314209,32.7953987121582,25.9335517883301,4.95088529586792,0.811898708343506,,MassBay_2017_to_2022
WN171,N04,WN1710AC,2017-02-18 13:00:29-0500,42.4440269,-70.7368545,46.78,E,31.5274543762207,10.0525169372559,1.34251022338867,97.6856231689453,8.23678779602051,32.7963218688965,25.9343070983887,4.95148468017578,0.8123699426651,,MassBay_2017_to_2022
WN171,N07,WN171073,2017-02-18 10:44:37-0500,42.357666,-70.7051849,1.65,A,31.6396961212158,10.0136222839355,0.671843349933624,97.6501007080078,8.22521114349365,32.8086433410645,25.9279365539551,5.09326648712158,0.717311680316925,,MassBay_2017_to_2022
WN171,N07,WN171072,2017-02-18 10:43:53-0500,42.3575439,-70.7052764,13.37,B,31.6191005706787,10.0005149841309,1.41033697128296,97.4507598876953,8.22276306152344,32.8090209960938,25.9317436218262,5.06281566619873,0.778039872646332,,MassBay_2017_to_2022
WN171,N07,WN171071,2017-02-18 10:43:04-0500,42.3574218,-70.705368,25.62,C,31.6205959320068,9.97002124786377,1.38616120815277,97.1428527832031,8.22133541107178,32.8090515136719,25.9323825836182,5.05823516845703,0.783271193504334,,MassBay_2017_to_2022
WN171,N07,WN171070,2017-02-18 10:42:12-0500,42.3572998,-70.7055282,35.81,D,31.6141395568848,9.96360683441162,1.29550194740295,97.0521621704102,8.21945381164551,32.8080368041992,25.9329681396484,5.04649829864502,0.777987718582153,,MassBay_2017_to_2022
WN171,N07,WN17106F,2017-02-18 10:41:29-0500,42.3571815,-70.7056579,47.12,E,31.6015167236328,9.9686107635498,1.31732726097107,97.0558547973633,8.21808433532715,32.8061828613281,25.9336700439453,5.02783060073853,0.775222361087799,,MassBay_2017_to_2022
WN171,N18,WN171082,2017-02-18 11:15:59-0500,42.3667144,-70.7758941,1.81,A,31.216007232666,10.2168588638306,0.63543826341629,98.72314453125,8.22490310668945,32.6495056152344,25.8385772705078,4.75863885879517,0.827010750770569,,MassBay_2017_to_2022
WN171,N18,WN171081,2017-02-18 11:15:00-0500,42.3665809,-70.7760391,5.74,B,31.1733303070068,10.2167434692383,1.30792570114136,98.5933990478516,8.22385787963867,32.6513137817383,25.8458404541016,4.70459318161011,0.833755970001221,,MassBay_2017_to_2022
WN171,N18,WN171080,2017-02-18 11:13:50-0500,42.3664283,-70.7762222,9.75,C,31.1537952423096,10.1315002441406,1.58187031745911,97.6614990234375,8.21866607666016,32.6793899536133,25.8738536834717,4.65108633041382,0.834187626838684,,MassBay_2017_to_2022
WN171,N18,WN17107E,2017-02-18 11:12:23-0500,42.3662185,-70.7764358,14.92,D,31.1906127929688,10.0486574172974,1.38985478878021,96.8883514404297,8.21731853485107,32.7196350097656,25.9058380126953,4.6509313583374,0.858549296855927,,MassBay_2017_to_2022
WN171,N18,WN17107D,2017-02-18 11:11:41-0500,42.3661308,-70.7765274,19.44,E,31.1913967132568,10.0493869781494,1.29449462890625,96.8910369873047,8.21563625335693,32.7201995849609,25.9065341949463,4.6489429473877,0.856752097606659,,MassBay_2017_to_2022
WN171,N21,WN171090,2017-02-18 11:46:48-0500,42.3888969,-70.7851181,1.53,A,31.1949920654297,10.0747957229614,0.817693591117859,97.4994964599609,8.21256542205811,32.5323295593262,25.7354335784912,4.85335826873779,0.846224904060364,,MassBay_2017_to_2022
WN171,N21,WN17108F,2017-02-18 11:46:04-0500,42.3887863,-70.7851638,9.05,B,31.2099800109863,10.0787992477417,1.59098410606384,97.5060501098633,8.21339416503906,32.5688629150391,25.7670021057129,4.82986259460449,0.850648760795593,,MassBay_2017_to_2022
WN171,N21,WN17108E,2017-02-18 11:45:19-0500,42.3886108,-70.7852401,16.88,C,31.2515068054199,10.0730390548706,1.4277970790863,97.4591827392578,8.21586036682129,32.6238250732422,25.8118476867676,4.81869220733643,0.879822909832001,,MassBay_2017_to_2022
WN171,N21,WN17108D,2017-02-18 11:44:33-0500,42.3884925,-70.7852935,24.16,D,31.3190116882324,10.0744466781616,1.36467170715332,97.5421905517578,8.21701526641846,32.6858901977539,25.8597621917725,4.83112812042236,0.857351303100586,,MassBay_2017_to_2022
WN171,N21,WN17108C,2017-02-18 11:43:47-0500,42.3883628,-70.7853622,31.98,E,31.343729019165,10.0702219009399,1.36937260627747,97.4577865600586,8.21353721618652,32.7441482543945,25.9097232818604,4.79695892333984,0.844790816307068,,MassBay_2017_to_2022
WN172,F06,WN172081,2017-03-25 08:34:16-0400,42.1696472,-70.5776824,1.33,A,30.4391250610352,10.5399942398071,1.05992901325226,99.6114959716797,8.28531551361084,32.6313781738281,25.9160709381104,3.8597047328949,0.693689167499542,,MassBay_2017_to_2022
WN172,F06,WN172080,2017-03-25 08:33:40-0400,42.1697807,-70.5776443,7.79,B,30.4802665710449,10.5251522064209,1.03393280506134,99.5548553466797,8.28058242797852,32.6470108032227,25.9256553649902,3.88947725296021,0.682623386383057,,MassBay_2017_to_2022
WN172,F06,WN17207F,2017-03-25 08:33:00-0400,42.1699218,-70.5775985,15.17,C,30.510669708252,10.5130395889282,1.0124431848526,99.5021820068359,8.27853775024414,32.6566047668457,25.9311408996582,3.91205978393555,0.676320791244507,,MassBay_2017_to_2022
WN172,F06,WN17207E,2017-03-25 08:32:14-0400,42.1700973,-70.5774993,23.0,D,30.5435523986816,10.4751567840576,0.977858364582062,99.2118072509766,8.27550983428955,32.6662330627441,25.9363822937012,3.9372832775116,0.66797012090683,,MassBay_2017_to_2022
WN172,F06,WN17207D,2017-03-25 08:31:38-0400,42.1701889,-70.5774078,29.88,E,30.6088619232178,10.4360523223877,0.713603258132935,98.9704360961914,8.27045249938965,32.6947937011719,25.9547157287598,3.9824059009552,0.640293478965759,,MassBay_2017_to_2022
WN172,F10,WN17208F,2017-03-25 09:04:24-0400,42.2413978,-70.638153,1.57,A,30.3458709716797,10.56751537323,1.08497071266174,99.6368179321289,8.28622722625732,32.6097450256348,25.9074440002441,3.77049374580383,0.760223031044006,,MassBay_2017_to_2022
WN172,F10,WN17208E,2017-03-25 09:03:49-0400,42.2415161,-70.6380691,9.78,B,30.3479461669922,10.5586166381836,1.1823456287384,99.546760559082,8.2850284576416,32.610668182373,25.9084873199463,3.76775121688843,0.762388110160828,,MassBay_2017_to_2022
WN172,F10,WN17208D,2017-03-25 09:03:08-0400,42.2416458,-70.6380233,18.23,C,30.3612155914307,10.5496435165405,1.11619782447815,99.4841461181641,8.28232097625732,32.6139869689941,25.9104042053223,3.77578234672546,0.756079733371735,,MassBay_2017_to_2022
WN172,F10,WN17208C,2017-03-25 09:02:29-0400,42.2417793,-70.6379547,25.91,D,30.4392890930176,10.5059108734131,0.963420033454895,99.2591094970703,8.2805347442627,32.6309242248535,25.9170417785645,3.84750628471375,0.714430868625641,,MassBay_2017_to_2022
WN172,F10,WN17208B,2017-03-25 09:01:44-0400,42.2419624,-70.6379318,34.5,E,30.6258735656738,10.400824546814,0.881155014038086,98.697868347168,8.27323532104492,32.6844940185547,25.9437961578369,4.01043891906738,0.655541956424713,,MassBay_2017_to_2022
WN172,F13,WN172073,2017-03-25 07:53:48-0400,42.2678871,-70.7363204,1.36,A,30.0239353179932,10.637508392334,1.52953732013702,99.5094909667969,8.27665901184082,32.5188522338867,25.8624820709229,3.47787809371948,0.999005317687988,,MassBay_2017_to_2022
WN172,F13,WN172072,2017-03-25 07:53:15-0400,42.2679901,-70.7363128,6.81,B,30.0622158050537,10.6239652633667,1.50838363170624,99.4690704345703,8.27238178253174,32.5298500061035,25.868335723877,3.50975871086121,0.989705681800842,,MassBay_2017_to_2022
WN172,F13,WN172071,2017-03-25 07:52:44-0400,42.2680473,-70.7362899,11.95,C,30.0606632232666,10.5780696868896,1.372394323349,99.0216751098633,8.27023220062256,32.5334396362305,25.8719787597656,3.5016188621521,0.982962310314178,,MassBay_2017_to_2022
WN172,F13,WN172070,2017-03-25 07:52:10-0400,42.2680892,-70.7362213,18.1,D,30.1400337219238,10.501202583313,1.02822470664978,98.4562301635742,8.26586151123047,32.5725212097168,25.8982887268066,3.55406808853149,0.913581371307373,,MassBay_2017_to_2022
WN172,F13,WN17206F,2017-03-25 07:51:34-0400,42.2681465,-70.7361907,24.38,E,30.1834163665771,10.4948844909668,0.979537308216095,98.4942779541016,8.26375293731689,32.5844192504883,25.9043979644775,3.59059381484985,0.90600597858429,,MassBay_2017_to_2022
WN172,F15,WN17209D,2017-03-25 09:33:20-0400,42.3145217,-70.7286224,1.4,A,30.673059463501,10.4701061248779,0.725920855998993,99.5244750976563,8.29043006896973,32.6900329589844,25.9412937164307,4.07793283462524,0.625503778457642,,MassBay_2017_to_2022
WN172,F15,WN17209C,2017-03-25 09:32:40-0400,42.3146362,-70.7285537,10.89,B,30.6688690185547,10.4652299880981,0.778071999549866,99.4545669555664,8.28824234008789,32.6896438598633,25.9419918060303,4.06842517852783,0.62964004278183,,MassBay_2017_to_2022
WN172,F15,WN17209B,2017-03-25 09:32:03-0400,42.3147201,-70.7285003,20.27,C,30.6734561920166,10.4571342468262,0.798218548297882,99.3784408569336,8.28460502624512,32.6899299621582,25.9422512054443,4.06867933273315,0.630038738250732,,MassBay_2017_to_2022
WN172,F15,WN17209A,2017-03-25 09:31:22-0400,42.3148384,-70.7284317,29.27,D,30.6871757507324,10.4357862472534,0.764305293560028,99.1952667236328,8.28384494781494,32.6946563720703,25.9453983306885,4.07546901702881,0.636097729206085,,MassBay_2017_to_2022
WN172,F15,WN172099,2017-03-25 09:30:44-0400,42.314949,-70.7283859,37.15,E,30.6911926269531,10.4198608398438,0.836832702159882,99.04443359375,8.28045082092285,32.6952362060547,25.9459037780762,4.07554006576538,0.652894079685211,,MassBay_2017_to_2022
WN172,F22,WN1720DE,2017-03-25 11:46:10-0400,42.4793128,-70.6192626,1.39,A,30.370174407959,10.5368986129761,0.680679500102997,99.6584091186523,8.28523826599121,32.4778861999512,25.7870044708252,3.93181657791138,0.797204434871674,,MassBay_2017_to_2022
WN172,F22,WN1720DD,2017-03-25 11:45:13-0400,42.479351,-70.6191024,20.29,B,30.5119228363037,10.5137195587158,1.19309055805206,99.625373840332,8.28308582305908,32.5903434753418,25.8721046447754,3.97731518745422,0.728073358535767,,MassBay_2017_to_2022
WN172,F22,WN1720DC,2017-03-25 11:44:00-0400,42.4793739,-70.6188812,40.43,C,30.5317440032959,10.4908828735352,1.05978763103485,99.3829803466797,8.28026390075684,32.6224403381348,25.89963722229,3.95809936523438,0.700617551803589,,MassBay_2017_to_2022
WN172,F22,WN1720DB,2017-03-25 11:42:58-0400,42.479412,-70.6186676,59.77,D,30.5750637054443,10.4117221832275,0.987260043621063,98.6975326538086,8.2750768661499,32.6426086425781,25.9137306213379,3.97914361953735,0.685089588165283,,MassBay_2017_to_2022
WN172,F22,WN1720DA,2017-03-25 11:42:03-0400,42.4794464,-70.6185302,78.25,E,30.741153717041,10.2745952606201,0.871753394603729,97.7527542114258,8.27179622650146,32.6961555480957,25.9432411193848,4.11231136322021,0.741555154323578,,MassBay_2017_to_2022
WN172,F23,WN172108,2017-03-25 13:20:45-0400,42.3402824,-70.9409866,1.3,A,29.3669185638428,10.7782621383667,1.7279452085495,99.535530090332,8.28313064575195,32.1428108215332,25.5994625091553,3.06360173225403,1.79191553592682,,MassBay_2017_to_2022
WN172,F23,WN172107,2017-03-25 13:20:12-0400,42.3402557,-70.9411697,6.63,B,29.3878517150879,10.7743339538574,1.82569098472595,99.5233993530273,8.27976608276367,32.1603240966797,25.6130256652832,3.06859064102173,1.75510942935944,,MassBay_2017_to_2022
WN172,F23,WN172106,2017-03-25 13:19:36-0400,42.3402023,-70.9413757,12.06,C,29.358570098877,10.7488660812378,1.75786435604095,99.1985931396484,8.27968502044678,32.1569747924805,25.6133632659912,3.03360748291016,1.90439772605896,,MassBay_2017_to_2022
WN172,F23,WN172105,2017-03-25 13:19:05-0400,42.3401565,-70.9415435,16.8,D,29.3563022613525,10.7418613433838,1.69373154640198,99.1079559326172,8.27730846405029,32.1639785766602,25.6200160980225,3.0213360786438,1.93549990653992,,MassBay_2017_to_2022
WN172,F23,WN172104,2017-03-25 13:18:33-0400,42.3401031,-70.9417419,23.21,E,29.3594875335693,10.7338418960571,1.63698542118073,99.0220947265625,8.27539157867432,32.171085357666,25.626277923584,3.01469039916992,1.98276770114899,,MassBay_2017_to_2022
WN172,N01,WN1720FA,2017-03-25 12:50:31-0400,42.4189376,-70.864624,1.14,A,30.2886810302734,10.6538200378418,1.07159268856049,100.433647155762,8.29076862335205,32.5265693664551,25.8397731781006,3.78600382804871,0.78696882724762,,MassBay_2017_to_2022
WN172,N01,WN1720F9,2017-03-25 12:49:56-0400,42.4189376,-70.8645858,7.72,B,30.2806739807129,10.6327333450317,1.36635041236877,100.190315246582,8.28649139404297,32.5333137512207,25.8470611572266,3.76626348495483,0.786092877388,,MassBay_2017_to_2022
WN172,N01,WN1720F8,2017-03-25 12:49:15-0400,42.4189376,-70.8645172,15.29,C,30.273365020752,10.6001110076904,1.34486079216003,99.8333892822266,8.28514099121094,32.5432968139648,25.8572082519531,3.74359941482544,0.782219707965851,,MassBay_2017_to_2022
WN172,N01,WN1720F7,2017-03-25 12:48:35-0400,42.4189376,-70.8644714,23.07,D,30.2532539367676,10.5626821517944,1.20551419258118,99.4072952270508,8.28139877319336,32.5457496643066,25.862096786499,3.7131233215332,0.797060489654541,,MassBay_2017_to_2022
WN172,N01,WN1720F6,2017-03-25 12:48:02-0400,42.4189491,-70.8644104,29.57,E,30.155445098877,10.5570297241211,1.12224173545837,99.0642471313477,8.28121089935303,32.5424842834473,25.8704948425293,3.59642362594604,0.87109386920929,,MassBay_2017_to_2022
WN172,N04,WN1720EC,2017-03-25 12:20:09-0400,42.4428062,-70.7364578,1.49,A,30.3175048828125,10.6450872421265,0.837256848812103,100.500663757324,8.29248809814453,32.4914054870605,25.805139541626,3.85545706748962,0.82733142375946,,MassBay_2017_to_2022
WN172,N04,WN1720EB,2017-03-25 12:19:22-0400,42.4429054,-70.7363281,12.31,B,30.3412418365479,10.5851459503174,1.46003174781799,99.9305572509766,8.28952217102051,32.5243911743164,25.8324584960938,3.84491610527039,0.779276371002197,,MassBay_2017_to_2022
WN172,N04,WN1720EA,2017-03-25 12:18:31-0400,42.443058,-70.7361984,24.32,C,30.6157627105713,10.4321804046631,0.854293048381805,99.0135650634766,8.28360271453857,32.6653060913086,25.9272270202637,4.02302646636963,0.64830219745636,,MassBay_2017_to_2022
WN172,N04,WN1720E9,2017-03-25 12:17:40-0400,42.4432258,-70.7360382,34.57,D,30.6984062194824,10.3584213256836,0.773035407066345,98.4911727905273,8.27966117858887,32.6914176940918,25.9414863586426,4.08923625946045,0.62743204832077,,MassBay_2017_to_2022
WN172,N04,WN1720E8,2017-03-25 12:16:51-0400,42.4433174,-70.7358398,47.26,E,30.707239151001,10.3468732833862,0.715617775917053,98.3881683349609,8.27601337432861,32.6928367614746,25.9424591064453,4.09165287017822,0.629865229129791,,MassBay_2017_to_2022
WN172,N07,WN1720AB,2017-03-25 09:59:56-0400,42.3558998,-70.7073822,1.4,A,30.6945133209229,10.4377708435059,0.685274481773376,99.259651184082,8.29367923736572,32.7008781433105,25.9484710693359,4.09241008758545,0.650219440460205,,MassBay_2017_to_2022
WN172,N07,WN1720AA,2017-03-25 09:59:07-0400,42.356018,-70.7072677,13.54,B,30.7066040039063,10.4312505722046,0.807284533977509,99.209228515625,8.28956604003906,32.705265045166,25.951681137085,4.09597682952881,0.646085858345032,,MassBay_2017_to_2022
WN172,N07,WN1720A9,2017-03-25 09:58:22-0400,42.3561248,-70.7071533,25.25,C,30.7249202728271,10.4200077056885,0.73442131280899,99.1355819702148,8.28902149200439,32.7078666687012,25.9525356292725,4.10890340805054,0.632243037223816,,MassBay_2017_to_2022
WN172,N07,WN1720A8,2017-03-25 09:57:35-0400,42.3562202,-70.7070465,36.84,D,30.7328433990479,10.3899526596069,0.728041470050812,98.8556213378906,8.28513526916504,32.7090682983398,25.9533538818359,4.11102867126465,0.633319735527039,,MassBay_2017_to_2022
WN172,N07,WN1720A7,2017-03-25 09:56:49-0400,42.3563308,-70.7069473,48.13,E,30.734561920166,10.3559980392456,0.672302842140198,98.5208587646484,8.2844295501709,32.7104110717773,25.9550132751465,4.1058464050293,0.652688443660736,,MassBay_2017_to_2022
WN172,N18,WN1720B9,2017-03-25 10:25:15-0400,42.3641548,-70.7779159,1.1,A,30.369384765625,10.5071582794189,0.739351868629456,99.4671478271484,8.27453899383545,32.4272689819336,25.7418556213379,3.9820556640625,0.747454583644867,,MassBay_2017_to_2022
WN172,N18,WN1720B8,2017-03-25 10:24:40-0400,42.3642578,-70.7777938,7.47,B,30.3701686859131,10.5237722396851,1.24983644485474,99.5207672119141,8.27532386779785,32.4809951782227,25.7901268005371,3.92549705505371,0.737949132919312,,MassBay_2017_to_2022
