
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2019-05-03T12:16:27Z,,25.061799958348274,121.64030003361404,50.901700034737587,-1.489399988204241,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,
,,129,,,,,,,C:/Users/Tammy.Silva/AppData/Local/Garmin/BaseCamp/DeviceCache/3920542413/LinkedPhotos/Garmin_Asia.jpg,
,,130,,,,,,,C:/Users/Tammy.Silva/AppData/Local/Garmin/BaseCamp/DeviceCache/3920542413/LinkedPhotos/Garmin_Europe.jpg,
,,131,,,,,,,C:/Users/Tammy.Silva/AppData/Local/Garmin/BaseCamp/DeviceCache/3920542413/LinkedPhotos/Garmin_USA.jpg,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
18,42.49261200428009,-70.535212028771639,16.073488000000001,2018-10-05T14:08:24Z,,,"0171",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:08:24Z,
19,42.491677002981305,-70.533096017315984,23.42915,2018-10-05T14:09:15Z,,,"0181",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:09:15Z,
20,42.49143099412322,-70.532717993482947,21.044253999999999,2018-10-05T14:09:23Z,,,"0191",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:09:23Z,
21,42.490471014752984,-70.531371021643281,19.786268,2018-10-05T14:09:56Z,,,"020",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:09:56Z,
22,42.490069018676877,-70.530818989500403,19.373978000000001,2018-10-05T14:10:13Z,,,"021",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:10:13Z,
23,42.489640032872558,-70.529949031770229,18.615252999999999,2018-10-05T14:10:35Z,,,"022",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:10:35Z,
24,42.489352030679584,-70.529420971870422,18.609304000000002,2018-10-05T14:10:49Z,,,"023",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:10:49Z,
25,42.485926011577249,-70.523605020716786,24.942383,2018-10-05T14:13:16Z,,,"024",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:13:16Z,
26,42.485502976924181,-70.522772027179599,19.392242,2018-10-05T14:13:35Z,,,"025",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:13:35Z,
27,42.485087988898158,-70.521969040855765,16.764561,2018-10-05T14:13:53Z,,,"026",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:13:53Z,
28,42.483750991523266,-70.519894016906619,11.393008999999999,2018-10-05T14:14:47Z,,,"027",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:14:47Z,
29,42.4826630204916,-70.517837014049292,9.380898999999999,2018-10-05T14:15:36Z,,,"028",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:15:36Z,
30,42.482390021905303,-70.517264027148485,8.291445,2018-10-05T14:15:49Z,,,"029",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:15:49Z,
31,42.475714003667235,-70.50586698576808,14.694872,2018-10-05T14:20:36Z,,,"030",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:20:36Z,
32,42.475645020604134,-70.505732959136367,14.382177,2018-10-05T14:20:39Z,,,"031",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:20:39Z,
33,42.47522902674973,-70.505000967532396,13.889513000000001,2018-10-05T14:20:57Z,,,"032",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:20:57Z,
34,42.462718030437827,-70.481779994443059,11.422192000000001,2018-10-05T14:30:18Z,,,"033",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:30:18Z,
35,42.462395997717977,-70.4812650103122,13.27603,2018-10-05T14:30:31Z,,,"034",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:30:31Z,
36,42.462221989408135,-70.480953035876155,14.087648,2018-10-05T14:30:40Z,,,"035",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:30:40Z,
37,42.461858969181776,-70.480210985988379,19.839175999999998,2018-10-05T14:30:57Z,,,"036",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:30:57Z,
38,42.461600974202156,-70.479703964665532,18.489660000000001,2018-10-05T14:31:09Z,,,"037",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:31:09Z,
39,42.461598040536046,-70.47969801351428,18.504763000000001,2018-10-05T14:31:09Z,,,"038",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:31:09Z,
40,42.461596028879285,-70.479692984372377,18.519750999999999,2018-10-05T14:31:10Z,,,"039",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:31:10Z,
41,42.461514975875616,-70.479541020467877,17.991463,2018-10-05T14:31:13Z,,,"040",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:31:13Z,
42,42.461207024753094,-70.4789699614048,16.484245000000001,2018-10-05T14:31:26Z,,,"041",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:31:26Z,
43,42.4606610275805,-70.477947033941746,15.232862000000001,2018-10-05T14:31:51Z,,,"042",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:31:51Z,
44,42.460260959342122,-70.477239014580846,16.086093999999999,2018-10-05T14:32:08Z,,,"043",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:32:08Z,
45,42.460260959342122,-70.477228034287691,15.894826999999999,2018-10-05T14:32:08Z,,,"044",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:32:08Z,
46,42.459992989897728,-70.476702991873026,15.62468,2018-10-05T14:32:21Z,,,"045",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:32:21Z,
47,42.459732983261347,-70.476164035499096,13.522266,2018-10-05T14:32:33Z,,,"046",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:32:33Z,
48,42.459729965776205,-70.476159006357193,13.518768,2018-10-05T14:32:33Z,,,"047",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:32:33Z,
49,42.459106016904116,-70.474936002865434,11.114668,2018-10-05T14:33:02Z,,,"048",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:33:02Z,
50,42.458804016932845,-70.474387994036078,10.596741,2018-10-05T14:33:15Z,,,"049",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:33:15Z,
51,42.458799993619323,-70.474381959065795,10.583776,2018-10-05T14:33:15Z,,,"050",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:33:15Z,
52,42.44665696285665,-70.451061995700002,14.447153,2018-10-05T14:42:31Z,,,"051",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:42:31Z,
53,42.44635596871376,-70.450472999364138,13.361469,2018-10-05T14:42:45Z,,,"052",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:42:45Z,
54,42.44635303504765,-70.450466964393854,13.358824,2018-10-05T14:42:45Z,,,"053",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:42:45Z,
55,42.445906028151512,-70.449603041633964,12.897379000000001,2018-10-05T14:43:06Z,,,"054",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:43:06Z,
56,42.445444017648697,-70.448797959834337,10.387236,2018-10-05T14:43:25Z,,,"055",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:43:25Z,
57,42.445147968828678,-70.44820100069046,9.348611999999999,2018-10-05T14:43:39Z,,,"056",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:43:39Z,
58,42.444866001605988,-70.447624996304512,9.370298,2018-10-05T14:43:52Z,,,"057",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:43:52Z,
59,42.444595014676452,-70.447100959718227,8.751465,2018-10-05T14:44:05Z,,,"058",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:44:05Z,
60,42.444023033604026,-70.446039978414774,9.187946,2018-10-05T14:44:30Z,,,"059",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:44:30Z,
61,42.443706030026078,-70.445479983463883,8.687806999999999,2018-10-05T14:44:44Z,,,"060",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:44:44Z,
62,42.443449040874839,-70.444982014596462,8.148747999999999,2018-10-05T14:44:57Z,,,"061",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:44:57Z,
63,42.443374022841454,-70.444824015721679,8.231005,2018-10-05T14:45:01Z,,,"062",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:45:01Z,
64,42.443103035911918,-70.444197971373796,7.127565,2018-10-05T14:45:13Z,,,"063",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:45:13Z,
65,42.443101024255157,-70.444192020222545,7.111906,2018-10-05T14:45:13Z,,,"064",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:45:13Z,
66,42.44302399456501,-70.444033015519381,6.858112,2018-10-05T14:45:17Z,,,"065",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:45:17Z,
67,42.442599032074213,-70.443358020856977,5.201715,2018-10-05T14:45:35Z,,,"066",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:45:35Z,
68,42.44235897436738,-70.44284999370575,5.419964,2018-10-05T14:45:47Z,,,"067",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:45:47Z,
69,42.439385997131467,-70.436968998983502,12.278662000000001,2018-10-05T14:48:06Z,,,"068",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:48:06Z,
70,42.436993969604373,-70.432267002761364,16.399194999999999,2018-10-05T14:49:57Z,,,"069",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:49:57Z,
71,42.436702027916908,-70.431723017245531,15.583405000000001,2018-10-05T14:50:10Z,,,"070",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:50:10Z,
72,42.436444032937288,-70.431210966780782,14.780488999999999,2018-10-05T14:50:22Z,,,"071",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:50:22Z,
73,42.43556996807456,-70.429717982187867,15.335927999999999,2018-10-05T14:51:00Z,,,"072",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:51:00Z,
74,42.435280960053205,-70.429138960316777,14.270416000000001,2018-10-05T14:51:13Z,,,"073",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:51:13Z,
75,42.429022025316954,-70.416934993118048,11.054691,2018-10-05T14:56:06Z,,,"074",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:56:06Z,
76,42.426393963396549,-70.412115985527635,8.727969999999999,2018-10-05T14:58:04Z,,,"075",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:58:04Z,
77,42.425806978717446,-70.411163968965411,11.182077,2018-10-05T14:58:29Z,,,"076",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:58:29Z,
78,42.425397019833326,-70.410426026210189,12.506777,2018-10-05T14:58:47Z,,,"077",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:58:47Z,
79,42.425026958808303,-70.409910958260298,12.857138000000001,2018-10-05T14:59:01Z,,,"078",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:59:01Z,
80,42.424578024074435,-70.40909799747169,10.781586000000001,2018-10-05T14:59:22Z,,,"079",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:59:22Z,
81,42.424320029094815,-70.408573038876057,9.625317000000001,2018-10-05T14:59:35Z,,,"080",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:59:35Z,
82,42.424047030508518,-70.408030981197953,11.134054000000001,2018-10-05T14:59:47Z,,,"081",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:59:47Z,
83,42.424020962789655,-70.407983958721161,11.251404000000001,2018-10-05T14:59:48Z,,,"082",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T14:59:48Z,
84,42.423673029989004,-70.407511973753572,9.340837000000001,2018-10-05T15:00:02Z,,,"083",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:00:02Z,
85,42.42366598919034,-70.407509040087461,9.480473,2018-10-05T15:00:02Z,,,"084",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:00:02Z,
86,42.422764012590051,-70.405869036912918,15.228794000000001,2018-10-05T15:00:41Z,,,"085",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:00:41Z,
87,42.41977502591908,-70.401551015675068,14.388249999999999,2018-10-05T15:02:38Z,,,"086",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:02:38Z,
88,42.419438995420933,-70.401089005172253,15.402571,2018-10-05T15:02:51Z,,,"087",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:02:51Z,
89,42.417595982551575,-70.398165984079242,17.644107999999999,2018-10-05T15:04:05Z,,,"088",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:04:05Z,
90,42.417115028947592,-70.397516973316669,18.782689999999999,2018-10-05T15:04:23Z,,,"089",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:04:23Z,
91,42.416493007913232,-70.39646496064961,20.80574,2018-10-05T15:04:50Z,,,"090",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:04:50Z,
92,42.416153037920594,-70.395943019539118,21.861376,2018-10-05T15:05:04Z,,,"091",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:05:04Z,
93,42.415705025196075,-70.395360980182886,19.183364999999998,2018-10-05T15:05:21Z,,,"092",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:05:21Z,
94,42.415388021618128,-70.394884971901774,20.366230000000002,2018-10-05T15:05:34Z,,,"093",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:05:34Z,
95,42.415366983041167,-70.394856976345181,20.535795,2018-10-05T15:05:35Z,,,"094",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:05:35Z,
96,42.414998011663556,-70.394346015527844,21.683508,2018-10-05T15:05:49Z,,,"095",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:05:49Z,
97,42.413806021213531,-70.392341986298561,22.964790000000001,2018-10-05T15:06:39Z,,,"096",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:06:39Z,
98,42.413689009845257,-70.392190022394061,22.114675999999999,2018-10-05T15:06:44Z,,,"097",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:06:44Z,
99,42.413351973518729,-70.391677971929312,20.151176,2018-10-05T15:06:56Z,,,"098",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:06:56Z,
100,42.411958985030651,-70.389654999598861,21.086597000000001,2018-10-05T15:07:51Z,,,"099",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:07:51Z,
101,42.408589040860534,-70.384502978995442,19.142208,2018-10-05T15:10:07Z,,,"100",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:10:07Z,
102,42.407576004043221,-70.38292801938951,16.747513000000001,2018-10-05T15:10:49Z,,,"101",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:10:49Z,
103,42.407245002686977,-70.38243499584496,17.059269,2018-10-05T15:11:02Z,,,"102",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:11:02Z,
104,42.407222036272287,-70.382401971146464,17.171305,2018-10-05T15:11:03Z,,,"103",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:11:03Z,
105,42.394899968057871,-70.363051006570458,6.378241,2018-10-05T15:19:23Z,,,"104",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:19:23Z,
106,42.39457399584353,-70.362593019381166,6.453505,2018-10-05T15:19:36Z,,,"105",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:19:36Z,
107,42.392217004671693,-70.358809009194374,6.360504,2018-10-05T15:21:12Z,,,"106",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:21:12Z,
108,42.392076021060348,-70.358659978955984,5.611006,2018-10-05T15:21:16Z,,,"107",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T15:21:16Z,
109,42.366939028725028,-70.364999966695905,13.389824000000001,2018-10-05T16:17:20Z,,,"108",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:17:20Z,
110,42.368307039141655,-70.380772026255727,5.908627,2018-10-05T16:33:08Z,,,"109",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:33:08Z,
111,42.368675004690886,-70.38129597902298,6.046604,2018-10-05T16:33:49Z,,,"110",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:33:49Z,
112,42.368924031034112,-70.381576018407941,7.869078,2018-10-05T16:34:17Z,,,"111",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:34:17Z,
113,42.369074989110231,-70.38174600340426,5.885183,2018-10-05T16:34:30Z,,,"112",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:34:30Z,
114,42.369240028783679,-70.381963010877371,3.967216,2018-10-05T16:34:48Z,,,"113",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:34:48Z,
115,42.369316974654794,-70.382083961740136,2.411674,2018-10-05T16:34:55Z,,,"114",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:34:55Z,
116,42.371333995833993,-70.384505996480584,-0.855133,2018-10-05T16:38:35Z,,,"115",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:38:35Z,
117,42.371824001893401,-70.385137991979718,0.495928,2018-10-05T16:39:33Z,,,"116",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:39:33Z,
118,42.372021982446313,-70.385291967540979,2.767162,2018-10-05T16:39:51Z,,,"117",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:39:51Z,
119,42.373854015022516,-70.387418959289789,9.871191,2018-10-05T16:43:01Z,,,"118",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:43:01Z,
120,42.37525999546051,-70.38903197273612,8.187529,2018-10-05T16:45:23Z,,,"119",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T16:45:23Z,
121,42.390437023714185,-70.407494958490133,-4.738308,2018-10-05T17:11:37Z,,,"120",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:11:37Z,
122,42.390487985685468,-70.407581962645054,-4.885796,2018-10-05T17:11:44Z,,,"121",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:11:44Z,
123,42.390570966526866,-70.407695034518838,-5.528294,2018-10-05T17:11:57Z,,,"122",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:11:57Z,
124,42.396859992295504,-70.415353998541832,3.792227,2018-10-05T17:22:52Z,,,"123",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:22:52Z,
125,42.424504011869431,-70.449909986928105,5.93441,2018-10-05T17:44:47Z,,,"124",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:44:47Z,
126,42.424572994932532,-70.450011994689703,5.518648,2018-10-05T17:44:51Z,,,"125",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:44:51Z,
127,42.42499896325171,-70.450592022389174,3.877792,2018-10-05T17:45:12Z,,,"126",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:45:12Z,
128,42.425271961838007,-70.450954958796501,3.313087,2018-10-05T17:45:25Z,,,"127",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2018-10-05T17:45:25Z,
129,25.061799958348274,121.64030003361404,38.100000000000001,2018-08-29T12:52:44Z,,,"Garmin Asia",,,,"Building","user",,,,,,,,,,,SymbolAndName,,,2018-08-29T12:52:44Z,
130,50.901700034737587,-1.489399988204241,35.9664,2018-08-29T12:52:44Z,,,"Garmin Europe",,,,"Building","user",,,,,,,,,,,SymbolAndName,,,2018-08-29T12:52:44Z,
131,38.855600031092763,-94.798999987542629,324.91680000000002,2018-08-29T12:52:44Z,,,"Garmin USA",,,,"Building","user",,,,,,,,,,,SymbolAndName,,,2018-08-29T12:52:44Z,

Address
