20190412_SBNMS
Eureka_Manta_2,V7.03,08162383
04/12/19,16:22:15,11.86,8.50,1.7,0.11,-0.07,10.06,92.7,-74.0,9.33,0.00,1.1,-0.3
04/12/19,16:22:20,11.86,8.49,1.7,0.11,-0.07,10.06,92.6,-73.4,9.31,0.00,1.1,-0.2
04/12/19,16:22:25,11.86,8.49,1.7,0.10,-0.07,10.06,92.6,-73.5,9.31,0.00,1.1,-0.2
04/12/19,16:22:30,11.86,8.49,1.7,0.11,-0.07,10.05,92.6,-73.4,9.31,0.00,1.1,-0.2
04/12/19,16:22:35,11.86,8.48,1.7,0.10,-0.07,10.05,92.5,-73.0,9.33,0.00,1.1,-0.3
04/12/19,16:22:40,11.86,8.50,1.8,0.11,-0.08,10.05,92.6,-74.0,9.31,0.00,1.1,-0.2
04/12/19,16:22:45,11.87,8.49,1.7,0.11,-0.09,10.05,92.6,-73.5,9.31,0.00,1.1,-0.2
04/12/19,16:22:50,11.87,8.48,1.7,0.11,-0.09,10.05,92.6,-73.2,9.31,0.00,1.1,-0.2
04/12/19,16:22:55,11.87,8.50,1.8,0.10,-0.07,10.05,92.6,-74.2,9.31,0.00,1.1,-0.2
04/12/19,16:23:00,11.87,8.50,1.8,0.11,-0.07,10.05,92.6,-74.0,9.31,0.00,1.1,-0.2
04/12/19,16:23:05,11.87,8.48,1.7,0.11,-0.08,10.05,92.6,-73.2,9.31,0.00,1.1,-0.2
04/12/19,16:23:10,11.87,8.49,1.8,0.10,-0.06,10.05,92.6,-73.8,9.33,0.00,1.1,-0.3
04/12/19,16:23:15,11.87,8.49,1.8,0.11,-0.06,10.05,92.6,-73.6,9.31,0.00,1.1,-0.2
04/12/19,16:23:20,11.87,8.49,1.8,0.11,-0.08,10.05,92.6,-73.6,9.31,0.00,1.1,-0.2
04/12/19,16:23:25,11.87,8.50,1.8,0.12,-0.08,10.05,92.6,-74.1,9.33,0.00,1.1,-0.2
04/12/19,16:23:30,11.87,8.50,1.8,0.11,-0.07,10.05,92.6,-74.2,9.31,0.00,1.1,-0.2
04/12/19,16:23:35,11.87,8.48,1.8,0.11,-0.07,10.05,92.5,-73.0,9.33,0.00,1.1,-0.2
04/12/19,16:23:40,11.87,8.49,1.8,0.11,-0.08,10.05,92.5,-73.8,9.33,0.00,1.1,-0.3
04/12/19,16:23:45,11.87,8.48,1.8,0.11,-0.07,10.05,92.6,-73.4,9.33,0.00,1.1,-0.2
04/12/19,16:23:50,11.87,8.47,1.8,0.11,-0.08,10.05,92.6,-72.3,9.33,0.00,1.1,-0.3
04/12/19,16:23:55,11.87,8.48,1.8,0.11,-0.08,10.05,92.6,-73.1,9.33,0.00,1.1,-0.2
04/12/19,16:24:00,11.87,8.47,1.8,0.10,-0.09,10.05,92.5,-72.3,9.33,0.00,1.1,-0.2
04/12/19,16:24:05,11.87,8.45,1.8,0.10,-0.09,10.05,92.5,-71.5,9.33,0.00,1.1,-0.2
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
