20190425_SBNMS,,,,,,,,,,,,,
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
4/25/19,12:43:50,5.78,8.2,49970,12.96,1.34,10.59,104.3,-55.6,8.31,32.13,31980,-0.2
4/25/19,12:43:55,5.9,8.2,49950,8.37,1.24,10.66,105.2,-56,8.06,32.13,31970,-0.2
4/25/19,12:44:00,6.18,8.21,49780,3.88,0.94,10.62,105.5,-56.4,7.79,32.04,31860,-0.2
4/25/19,12:44:05,6.55,8.23,49630,0.06,0.79,10.61,106.2,-57.6,8.06,31.98,31760,-0.2
4/25/19,12:44:10,6.53,8.22,157.7,0.06,6.08,13.14,106.5,-56.8,8.31,0.07,100.9,-0.2
4/25/19,12:44:15,6.62,8.22,63.4,0.05,1.54,13.15,106.8,-57,7.52,0.02,40.5,-0.2
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
Eureka_Manta_2,V7.03,8162383,,,,,,,,,,,
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
4/25/19,13:11:10,4.58,8.17,50600,28.85,1.58,10.09,96.7,-53.5,8.24,32.42,32380,-0.2
4/25/19,13:11:15,4.58,8.16,50610,33.75,1.49,10.13,97.1,-53.2,8.46,32.43,32390,-0.2
4/25/19,13:11:20,4.58,8.16,50630,33.27,1.35,10.14,97.2,-53.2,8.03,32.44,32400,-0.2
