EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source
WN212,F22,2021-03-31 09:14:58,42.4817504,-70.6192474,33.26,C,31.7265777587891,10.730170249939,2.34527730941772,104.960556030273,,32.7517166137695,25.8669700622559,5.23640918731689,0.618389487266541,,MassBay_2020_to_2022_CONCAT
WN212,F22,2021-03-31 09:15:54,42.4819412,-70.6194305,19.75,B,31.6354789733887,10.7989501953125,2.05518555641174,105.44792175293,,32.7161102294922,25.8458003997803,5.1732873916626,0.58860057592392,,MassBay_2020_to_2022_CONCAT
WN212,F22,2021-03-31 09:16:55,42.4822196,-70.619667,2.11,A,31.6656112670898,10.8817539215088,0.778776526451111,106.380294799805,,32.7107849121094,25.8358116149902,5.22300624847412,0.593230187892914,,MassBay_2020_to_2022_CONCAT
WN212,N21,2021-03-31 09:59:48,42.3882446,-70.7856292,31.81,E,31.3828086853027,10.6095809936523,1.51259100437164,103.03825378418,,32.6120376586914,25.7852973937988,4.97729969024658,0.610022902488709,,MassBay_2020_to_2022_CONCAT
WN212,N21,2021-03-31 10:00:38,42.3884277,-70.7856445,25.48,D,31.3522396087646,10.7447538375854,2.06838464736938,104.595504760742,,32.4401550292969,25.6331977844238,5.12073707580566,0.628486275672913,,MassBay_2020_to_2022_CONCAT
WN212,N21,2021-03-31 10:01:32,42.3886528,-70.7856826,18.8,C,31.3668766021729,10.8698196411133,1.68044817447662,105.887619018555,,32.4289207458496,25.6206455230713,5.15297937393188,0.612750947475433,,MassBay_2020_to_2022_CONCAT
WN212,N21,2021-03-31 10:02:27,42.3888549,-70.7857284,11.19,B,31.3858299255371,10.9621105194092,2.10425138473511,106.865417480469,,32.4232749938965,25.6125221252441,5.18503475189209,0.616340935230255,,MassBay_2020_to_2022_CONCAT
WN212,N21,2021-03-31 10:03:12,42.3890419,-70.7857589,2.57,A,31.4081535339355,10.9666690826416,1.1734334230423,107.033386230469,,32.4007339477539,25.588529586792,5.23902130126953,0.630952298641205,,MassBay_2020_to_2022_CONCAT
WN212,N18,2021-03-31 10:26:43,42.3671073,-70.7774505,21.24,E,31.4523811340332,10.7398929595947,1.5498925447464,104.654708862305,,32.5432929992676,25.7132778167725,5.13479089736938,0.57882559299469,,MassBay_2020_to_2022_CONCAT
WN212,N18,2021-03-31 10:27:38,42.3673896,-70.7774124,17.29,D,31.5348415374756,10.8989009857178,2.37856149673462,106.56396484375,,32.4886932373047,25.6525363922119,5.28982067108154,0.624543368816376,,MassBay_2020_to_2022_CONCAT
WN212,N18,2021-03-31 10:28:23,42.3677139,-70.7773818,11.57,C,31.6328430175781,11.0318584442139,2.24025869369507,108.269729614258,,32.4385948181152,25.5934162139893,5.45956516265869,0.670263767242432,,MassBay_2020_to_2022_CONCAT
WN212,N18,2021-03-31 10:29:11,42.3680381,-70.7773895,8.6,B,31.6361541748047,11.0550165176392,2.14097929000854,108.518173217773,,32.4350204467773,25.589506149292,5.46867418289185,0.66870653629303,,MassBay_2020_to_2022_CONCAT
WN212,N18,2021-03-31 10:29:48,42.3682861,-70.7774505,2.11,A,31.6720771789551,11.0460996627808,0.606615364551544,108.550216674805,,32.4345169067383,25.5837211608887,5.51470804214478,0.734230220317841,,MassBay_2020_to_2022_CONCAT
WN212,N07,2021-03-31 11:53:23,42.3565635,-70.7066574,47.41,E,31.2321319580078,10.028000831604,2.33437347412109,96.726921081543,,32.7411727905273,25.9220886230469,4.66111755371094,0.759834885597229,,MassBay_2020_to_2022_CONCAT
WN212,N07,2021-03-31 11:54:15,42.3568038,-70.7066268,35.13,D,31.2416648864746,10.0903673171997,2.04485559463501,97.3864288330078,,32.7318534851074,25.9117183685303,4.68806791305542,0.663922488689423,,MassBay_2020_to_2022_CONCAT
WN212,N07,2021-03-31 11:55:19,42.3571205,-70.7065582,26.03,C,31.39772605896,10.9327564239502,1.56022214889526,106.151077270508,,32.6528167724609,25.8198947906494,4.95619106292725,0.487058967351913,,MassBay_2020_to_2022_CONCAT
WN212,N07,2021-03-31 11:56:13,42.3572998,-70.7065582,17.49,B,31.4863624572754,11.1417446136475,1.92893385887146,108.500694274902,,32.6343574523926,25.7911167144775,5.08336925506592,0.460035890340805,,MassBay_2020_to_2022_CONCAT
WN212,N07,2021-03-31 11:57:02,42.3575439,-70.7065124,2.69,A,31.6744441986084,11.3988151550293,0.754009544849396,111.665870666504,,32.6098327636719,25.7429885864258,5.33641767501831,0.518035173416138,,MassBay_2020_to_2022_CONCAT
WN212,F15,2021-03-31 12:23:32,42.3152732,-70.7277069,29.66,E,31.4607124328613,10.6288833618164,2.17368984222412,103.42244720459,,32.6305274963379,25.7917785644531,5.05096006393433,0.553819060325623,,MassBay_2020_to_2022_CONCAT
WN212,F15,2021-03-31 12:24:02,42.3154335,-70.7276458,28.33,D,31.5373783111572,10.9227743148804,2.21185231208801,106.553184509277,,32.6108741760254,25.7638454437256,5.16163635253906,0.562000513076782,,MassBay_2020_to_2022_CONCAT
WN212,F15,2021-03-31 12:24:45,42.3157272,-70.7275009,18.32,C,31.6476860046387,10.9864511489868,2.38458752632141,107.582214355469,,32.5802230834961,25.7206974029541,5.32750415802002,0.605931043624878,,MassBay_2020_to_2022_CONCAT
WN212,F15,2021-03-31 12:25:51,42.3161659,-70.7272796,13.18,B,31.6635036468506,11.0248851776123,2.41270685195923,108.018844604492,,32.5775451660156,25.7158012390137,5.35141706466675,0.61337411403656,,MassBay_2020_to_2022_CONCAT
WN212,F15,2021-03-31 12:26:23,42.316452,-70.7270965,2.7,A,31.7420806884766,11.0611381530762,0.737699389457703,108.638900756836,,32.5720291137695,25.6994857788086,5.45446157455444,0.645583152770996,,MassBay_2020_to_2022_CONCAT
WN212,F10,2021-03-31 13:09:37,42.2418022,-70.6369247,33.01,E,31.518102645874,10.8490047454834,2.19262742996216,105.822593688965,,32.5833549499512,25.741735458374,5.1648268699646,0.585489511489868,,MassBay_2020_to_2022_CONCAT
WN212,F10,2021-03-31 13:10:24,42.2420234,-70.636856,27.25,D,31.5208683013916,10.8245210647583,2.0878963470459,105.60018157959,,32.5830307006836,25.7406959533691,5.17135524749756,0.584581851959229,,MassBay_2020_to_2022_CONCAT
WN212,F10,2021-03-31 13:11:24,42.2423171,-70.6368484,18.91,C,31.5247077941895,10.8959741592407,2.63192558288574,106.31965637207,,32.583122253418,25.7397193908691,5.18005514144897,0.5571209192276,,MassBay_2020_to_2022_CONCAT
WN212,F10,2021-03-31 13:12:12,42.2424964,-70.6368026,11.6,B,31.5320892333984,10.9317302703857,2.52116847038269,106.702377319336,,32.582160949707,25.7373867034912,5.19345378875732,0.538872301578522,,MassBay_2020_to_2022_CONCAT
WN212,F10,2021-03-31 13:13:05,42.2427177,-70.6367263,1.83,A,31.7986488342285,10.7963075637817,0.501204431056976,106.233421325684,,32.5586051940918,25.6795177459717,5.534912109375,0.793276250362396,,MassBay_2020_to_2022_CONCAT
WN212,F06,2021-03-31 13:48:30,42.1708412,-70.5764999,32.07,E,31.0274600982666,9.76531600952148,0.508030474185944,93.8840789794922,,32.6088829040527,25.8274784088135,4.56222629547119,0.583735823631287,,MassBay_2020_to_2022_CONCAT
WN212,F06,2021-03-31 13:49:41,42.1710891,-70.5764541,25.92,D,31.1271419525146,10.0661754608154,0.605588436126709,97.155517578125,,32.5558090209961,25.7667942047119,4.73687362670898,0.605820775032043,,MassBay_2020_to_2022_CONCAT
WN212,F06,2021-03-31 13:50:29,42.1712455,-70.5764236,20.0,C,31.2646675109863,10.3337841033936,0.756803393363953,100.157241821289,,32.5459823608398,25.7400207519531,4.91194438934326,0.521209180355072,,MassBay_2020_to_2022_CONCAT
WN212,F06,2021-03-31 13:51:17,42.1714401,-70.5764083,12.28,B,31.3280124664307,10.2809028625488,0.612761735916138,99.9145965576172,,32.502010345459,25.6915378570557,5.03549003601074,0.564579784870148,,MassBay_2020_to_2022_CONCAT
WN212,F06,2021-03-31 13:51:56,42.1715316,-70.576332,2.11,A,31.5118312835693,10.2700567245483,0.261688947677612,100.412475585938,,32.4648895263672,25.6329708099365,5.29509115219116,0.654753446578979,,MassBay_2020_to_2022_CONCAT
WN212,F13,2021-03-31 14:39:22,42.2677154,-70.7326354,25.96,E,31.5451354980469,10.4302177429199,1.15707802772522,101.89217376709,,32.5468063354492,25.7045288085938,5.23766422271729,0.63316148519516,,MassBay_2020_to_2022_CONCAT
WN212,F13,2021-03-31 14:40:28,42.2679862,-70.7324371,20.36,D,31.5471096038818,10.4193897247314,1.2497581243515,101.806869506836,,32.5426254272461,25.7000942230225,5.24714708328247,0.654487252235413,,MassBay_2020_to_2022_CONCAT
WN212,F13,2021-03-31 14:41:48,42.2681198,-70.7324066,12.54,C,31.7635650634766,10.6140575408936,1.99865937232971,104.435806274414,,32.4995651245117,25.6312351226807,5.54934597015381,0.815926730632782,,MassBay_2020_to_2022_CONCAT
WN212,F13,2021-03-31 14:42:29,42.2682533,-70.7322998,8.16,B,31.7991828918457,10.686240196228,2.17914175987244,105.257888793945,,32.4990272521973,25.6255683898926,5.59385395050049,0.84848815202713,,MassBay_2020_to_2022_CONCAT
WN212,F13,2021-03-31 14:43:19,42.2684097,-70.7321777,2.37,A,31.902286529541,10.7102479934692,1.07960557937622,105.820411682129,,32.4920616149902,25.6045799255371,5.72471237182617,0.877064049243927,,MassBay_2020_to_2022_CONCAT
WN212,F23,2021-03-31 15:39:44,42.3399581,-70.9403228,26.46,E,31.6093101501465,10.4829053878784,1.06325030326843,102.933609008789,,32.3650398254395,25.530632019043,5.50048923492432,0.956165790557861,,MassBay_2020_to_2022_CONCAT
WN212,F23,2021-03-31 15:40:24,42.3401489,-70.9400711,21.83,D,31.624792098999,10.4831600189209,1.11518549919128,103.008850097656,,32.3534622192383,25.5176582336426,5.53308868408203,0.960444927215576,,MassBay_2020_to_2022_CONCAT
WN212,F23,2021-03-31 15:41:07,42.3403625,-70.9398193,14.67,C,31.6696128845215,10.4898862838745,1.17400717735291,103.278770446777,,32.319522857666,25.4800682067871,5.6247706413269,1.02082931995392,,MassBay_2020_to_2022_CONCAT
WN212,F23,2021-03-31 15:41:41,42.340557,-70.9395675,10.59,B,31.7154903411865,10.4869775772095,1.25434911251068,103.486305236816,,32.2682838439941,25.4266471862793,5.73428630828857,1.19152522087097,,MassBay_2020_to_2022_CONCAT
WN212,F23,2021-03-31 15:42:07,42.3406791,-70.9393692,1.94,A,31.9126625061035,10.4742555618286,1.37499785423279,104.297302246094,,32.0852355957031,25.2303142547607,6.1633152961731,1.57748484611511,,MassBay_2020_to_2022_CONCAT
WN204,F06,2020-05-18 08:25:43,42.1702804,-70.57701109999999,29.31,E,31.803409576416,8.59590530395508,0.403068393468857,85.9058380126953,7.96,31.7100067138672,24.9027862548828,6.42049407958984,0.669801831245422,-1.0,MassBay_2020_to_2022_CONCAT
WN204,F06,2020-05-18 08:27:11,42.170185,-70.5770187,21.7,D,32.1738777160645,9.08831405639648,0.649863243103027,92.3865051269531,8.0036449432373,31.363208770752,24.5236473083496,7.24239206314087,0.466992437839508,-1.0,MassBay_2020_to_2022_CONCAT
WN204,F06,2020-05-18 08:28:10,42.1701469,-70.5770187,13.1,C,33.3678398132324,9.86749362945557,1.03426504135132,104.387245178223,8.08122539520264,30.9853000640869,23.9630661010742,9.089186668396,0.457623541355133,-1.0,MassBay_2020_to_2022_CONCAT
WN204,F06,2020-05-18 08:29:10,42.170063,-70.5770187,7.03,B,33.7547950744629,9.91133213043213,1.20417952537537,106.078941345215,8.12960624694824,30.9177360534668,23.8264102935791,9.62772560119629,0.505981147289276,-1.0,MassBay_2020_to_2022_CONCAT
WN204,F06,2020-05-18 08:30:15,42.1699905,-70.57701109999999,1.75,A,33.9554252624512,9.86173152923584,0.916700959205627,106.182876586914,8.34387874603271,30.8835182189941,23.7550010681152,9.90690803527832,0.507597625255585,-1.0,MassBay_2020_to_2022_CONCAT
WN204,F10,2020-05-18 08:55:51,42.2422065,-70.6371002,33.27,E,31.7222137451172,8.7993106842041,0.348324775695801,87.7438583374023,7.90580749511719,31.7041110992432,24.9096240997314,6.32835054397583,0.528672575950623,,MassBay_2020_to_2022_CONCAT
WN204,F10,2020-05-18 08:57:05,42.2421951,-70.6370773,24.66,D,31.7534122467041,8.79717254638672,0.34742733836174,87.9107208251953,7.90237426757813,31.6427192687988,24.8477725982666,6.43589687347412,0.490411430597305,,MassBay_2020_to_2022_CONCAT
WN204,F10,2020-05-18 08:58:03,42.2421836,-70.6370468,17.11,C,32.3285903930664,9.22298622131348,1.31665813922882,94.7330932617188,7.98496913909912,31.0506324768066,24.2054004669189,7.77704381942749,0.474120080471039,,MassBay_2020_to_2022_CONCAT
WN204,F10,2020-05-18 08:58:53,42.2421684,-70.637001,9.75,B,33.155891418457,9.93725490570068,1.28405141830444,104.740562438965,8.04010486602783,30.8816432952881,23.9012413024902,8.95865821838379,0.491849809885025,,MassBay_2020_to_2022_CONCAT
WN204,F10,2020-05-18 08:59:38,42.2421417,-70.6369781,1.78,A,34.2949180603027,9.80771732330322,1.28883767127991,107.008460998535,8.03723430633545,30.6602268218994,23.4717903137207,10.5707340240479,0.627533316612244,,MassBay_2020_to_2022_CONCAT
WN204,F15,2020-05-18 09:29:28,42.3146591,-70.7287216,36.46,E,31.6088466644287,8.58438491821289,0.567598223686218,85.1088104248047,7.87178564071655,31.8382377624512,25.0496654510498,6.04858112335205,0.706294417381287,,MassBay_2020_to_2022_CONCAT
WN204,F15,2020-05-18 09:30:50,42.3144607,-70.7288818,26.13,D,31.8141117095947,9.46658039093018,0.505675375461578,94.8647918701172,7.95482921600342,31.5843925476074,24.7849540710449,6.57037353515625,0.422006368637085,,MassBay_2020_to_2022_CONCAT
WN204,F15,2020-05-18 09:31:51,42.3143272,-70.7290039,12.62,C,32.7461166381836,10.3733310699463,1.99153006076813,107.424667358398,8.04757976531982,31.2207641601563,24.2955532073975,8.08524227142334,0.551608383655548,,MassBay_2020_to_2022_CONCAT
WN204,F15,2020-05-18 09:32:32,42.3142127,-70.7291107,7.44,B,33.8158798217773,10.0812826156616,1.63255560398102,107.962501525879,8.03759860992432,30.9691371917725,23.8646125793457,9.63988018035889,0.633042454719543,,MassBay_2020_to_2022_CONCAT
WN204,F15,2020-05-18 09:33:11,42.3141059,-70.7291641,1.68,A,34.1430473327637,9.92821598052979,1.26610255241394,107.409812927246,8.0487174987793,30.8900508880615,23.7254390716553,10.1202926635742,0.627234935760498,,MassBay_2020_to_2022_CONCAT
WN204,N07,2020-05-18 09:54:24,42.3559761,-70.7070236,46.52,E,31.5879554748535,8.57666015625,0.429991543292999,84.7710723876953,7.85303974151611,31.9643669128418,25.1689987182617,5.88481664657593,0.82979029417038,,MassBay_2020_to_2022_CONCAT
WN204,N07,2020-05-18 09:55:34,42.3558044,-70.7071838,35.76,D,31.5055179595947,9.69035720825195,0.449136734008789,96.1302947998047,7.96229267120361,31.6526832580566,24.8940391540527,6.12429904937744,0.409405767917633,,MassBay_2020_to_2022_CONCAT
WN204,N07,2020-05-18 09:56:46,42.3555259,-70.707405,23.82,C,32.0835418701172,9.91577053070068,0.591230809688568,100.402526855469,8.0005350112915,31.4362125396729,24.6060733795166,7.05356311798096,0.403060048818588,,MassBay_2020_to_2022_CONCAT
WN204,N07,2020-05-18 09:57:38,42.3553543,-70.7075271,10.93,B,32.7220344543457,10.2559795379639,2.30264091491699,106.194259643555,8.03884696960449,31.1951999664307,24.2753448486328,8.08622169494629,0.553752064704895,,MassBay_2020_to_2022_CONCAT
WN204,N07,2020-05-18 09:58:19,42.3552284,-70.7076416,2.14,A,33.7931785583496,10.0221881866455,0.978923141956329,107.025192260742,8.03842353820801,31.0873355865479,23.982213973999,9.47898960113525,0.565951704978943,,MassBay_2020_to_2022_CONCAT
WN204,N18,2020-05-18 10:19:06,42.3656654,-70.77816,25.33,E,31.8342475891113,9.48497581481934,0.404564201831818,95.2693328857422,7.96151876449585,31.4930477142334,24.6973247528076,6.69390106201172,0.40695333480835,,MassBay_2020_to_2022_CONCAT
WN204,N18,2020-05-18 10:20:10,42.3654251,-70.7783584,19.23,D,32.3257102966309,10.2802257537842,0.925076961517334,105.118423461914,8.0390567779541,31.2775726318359,24.419059753418,7.51906299591064,0.46643939614296,,MassBay_2020_to_2022_CONCAT
WN204,N18,2020-05-18 10:20:51,42.365303,-70.77845,14.13,C,33.0261764526367,10.3065633773804,1.84435045719147,107.795448303223,8.05007934570313,31.1001129150391,24.133358001709,8.55277442932129,0.601468861103058,,MassBay_2020_to_2022_CONCAT
WN204,N18,2020-05-18 10:21:31,42.3651733,-70.7785644,8.04,B,33.6477737426758,10.1719179153442,1.23977780342102,108.210494995117,8.04796981811523,31.0830116271973,24.0053520202637,9.30989265441895,0.607520401477814,,MassBay_2020_to_2022_CONCAT
WN204,N18,2020-05-18 10:22:20,42.3649978,-70.7787017,1.78,A,34.1767234802246,9.92840003967285,1.5167863368988,107.661071777344,8.05129718780518,30.8165130615234,23.6474418640137,10.2463283538818,0.675026595592499,,MassBay_2020_to_2022_CONCAT
WN204,N21,2020-05-18 10:44:23,42.387516,-70.7856063,32.87,E,31.6924018859863,9.21871280670166,0.462897390127182,92.0032806396484,7.92341232299805,31.6157474517822,24.8325271606445,6.38819313049316,0.482751369476318,,MassBay_2020_to_2022_CONCAT
WN204,N21,2020-05-18 10:45:11,42.3874473,-70.7856826,24.68,D,32.2434883117676,10.0455169677734,0.908025741577148,102.55313873291,8.03123664855957,31.2400703430176,24.3976726531982,7.46005725860596,0.454813569784164,,MassBay_2020_to_2022_CONCAT
WN204,N21,2020-05-18 10:46:08,42.3873252,-70.7857894,15.64,C,32.1321182250977,9.81769371032715,0.864649653434753,100.247543334961,7.96887063980103,31.0758419036865,24.2611541748047,7.51456594467163,0.538888514041901,,MassBay_2020_to_2022_CONCAT
WN204,N21,2020-05-18 10:46:52,42.3872261,-70.7858886,9.23,B,33.0011940002441,10.1982164382935,1.1952052116394,106.57625579834,8.0485725402832,31.1098289489746,24.1464958190918,8.51457405090332,0.559448599815369,,MassBay_2020_to_2022_CONCAT
WN204,N21,2020-05-18 10:47:40,42.387165,-70.7859725,1.83,A,34.1178207397461,9.95266914367676,1.87067532539368,107.7958984375,8.04515552520752,30.79905128479,23.6418724060059,10.1974468231201,0.685741543769836,,MassBay_2020_to_2022_CONCAT
WN204,F22,2020-05-18 11:32:31,42.479618,-70.617691,76.48,E,31.8815727233887,9.33588600158691,0.524521350860596,92.5565338134766,7.89470529556274,32.2255744934082,25.3688907623291,5.94082641601563,0.912656486034393,,MassBay_2020_to_2022_CONCAT
WN204,F22,2020-05-18 11:33:41,42.4794998,-70.6177597,57.56,D,31.7861022949219,9.34666061401367,0.40007695555687,92.6340789794922,7.90391540527344,32.1104393005371,25.2755699157715,5.95917987823486,0.471521854400635,,MassBay_2020_to_2022_CONCAT
WN204,F22,2020-05-18 11:35:02,42.4793395,-70.6178283,34.59,C,31.7379302978516,9.42050743103027,0.410846173763275,94.2421722412109,7.94176387786865,31.5562686920166,24.7709941864014,6.50581216812134,0.394037783145905,,MassBay_2020_to_2022_CONCAT
WN204,F22,2020-05-18 11:36:19,42.4791336,-70.6181488,17.0,B,32.0001754760742,10.1284255981445,0.744991421699524,102.799575805664,8.02737998962402,31.1963310241699,24.3950977325439,7.22197246551514,0.41288948059082,,MassBay_2020_to_2022_CONCAT
WN204,F22,2020-05-18 11:37:23,42.4790039,-70.6182937,1.87,A,33.4009170532227,10.1102142333984,0.6705042719841,107.016220092773,8.05906009674072,31.0075378417969,23.977352142334,9.10829544067383,0.507652580738068,,MassBay_2020_to_2022_CONCAT
WN204,N04,2020-05-18 12:05:44,42.443283,-70.7376251,47.11,E,31.5780391693115,8.67557525634766,0.413837611675262,85.7723007202148,7.86082458496094,31.9342956542969,25.142894744873,5.90458965301514,0.737507939338684,,MassBay_2020_to_2022_CONCAT
WN204,N04,2020-05-18 12:06:42,42.4431724,-70.7377471,37.6,D,31.5348262786865,9.03003692626953,0.444948732852936,89.4032669067383,7.90282964706421,31.7998695373535,25.02512550354,6.0009241104126,0.502977550029755,,MassBay_2020_to_2022_CONCAT
WN204,N04,2020-05-18 12:07:46,42.4430465,-70.7378387,26.38,B,31.7849025726318,9.78514671325684,0.669307768344879,98.1440658569336,7.97737741470337,31.494592666626,24.7062892913818,6.63287591934204,0.421551465988159,,MassBay_2020_to_2022_CONCAT
WN204,N04,2020-05-18 12:08:45,42.4429244,-70.7379302,13.39,C,32.8513717651367,10.2781190872192,1.60982060432434,106.895309448242,8.04444885253906,31.1467227935791,24.207727432251,8.29306316375732,0.604606509208679,,MassBay_2020_to_2022_CONCAT
WN204,N04,2020-05-18 12:09:38,42.442768,-70.7380752,1.87,A,33.7416877746582,10.0987787246704,0.576871871948242,107.786697387695,8.05583572387695,31.04465675354,23.9506397247314,9.46775817871094,0.632292747497559,,MassBay_2020_to_2022_CONCAT
WN204,N01,2020-05-18 12:36:46,42.4191474,-70.8663177,27.85,E,31.555004119873,9.12751483917236,0.413837671279907,90.6285934448242,7.922287940979,31.6840362548828,24.9151477813721,6.15368175506592,0.553188621997833,,MassBay_2020_to_2022_CONCAT
WN204,N01,2020-05-18 12:37:52,42.4191131,-70.8666839,20.16,D,31.8309669494629,9.35359764099121,0.557726562023163,93.9712524414063,7.95364999771118,31.4794616699219,24.6848487854004,6.70740032196045,0.425537526607513,,MassBay_2020_to_2022_CONCAT
WN204,N01,2020-05-18 12:38:35,42.4190711,-70.8669052,13.57,B,32.333667755127,9.74647521972656,1.08242738246918,100.043685913086,8.00636959075928,31.0940361022949,24.2450866699219,7.73616313934326,0.484862506389618,,MassBay_2020_to_2022_CONCAT
WN204,N01,2020-05-18 12:39:19,42.419075,-70.8669815,7.12,C,33.6031723022461,10.0173511505127,2.17251300811768,106.976028442383,8.03861522674561,30.8266792297363,23.7669105529785,9.55434417724609,0.662277281284332,,MassBay_2020_to_2022_CONCAT
WN204,N01,2020-05-18 12:39:55,42.4190673,-70.8671035,1.91,A,33.9579162597656,10.0388641357422,0.724051237106323,108.278762817383,8.04561233520508,30.7979125976563,23.6715641021729,10.0100526809692,0.665101885795593,,MassBay_2020_to_2022_CONCAT
WN204,F23,2020-05-18 13:23:45,42.340496,-70.9419326,20.49,E,33.3249282836914,9.73560523986816,1.18174362182617,103.108192443848,8.01816368103027,30.8649845123291,23.8562412261963,9.17342185974121,0.991142868995667,,MassBay_2020_to_2022_CONCAT
WN204,F23,2020-05-18 13:24:05,42.3405761,-70.9419097,15.36,D,33.379264831543,9.70382308959961,1.21135902404785,103.03328704834,8.01488304138184,30.8122158050537,23.7951774597168,9.30158424377441,1.01031422615051,,MassBay_2020_to_2022_CONCAT
WN204,F23,2020-05-18 13:24:23,42.3406333,-70.9419021,10.49,C,33.6283111572266,9.66987228393555,1.59994876384735,104.724647521973,8.02249336242676,30.1554260253906,23.1108360290527,10.378568649292,1.1102454662323,,MassBay_2020_to_2022_CONCAT
WN204,F23,2020-05-18 13:24:44,42.3406944,-70.9418792,7.47,B,33.705696105957,9.73973274230957,1.85063290596008,105.830688476563,8.02726554870605,30.0944004058838,23.0355358123779,10.5464925765991,1.10643076896667,,MassBay_2020_to_2022_CONCAT
WN204,F23,2020-05-18 13:25:08,42.3407402,-70.9417877,2.12,A,33.6755142211914,9.76413631439209,1.48537611961365,106.213623046875,8.02979373931885,30.0036525726318,22.9520530700684,10.6231021881104,1.11835443973541,,MassBay_2020_to_2022_CONCAT
WN204,F13,2020-05-18 14:09:30,42.2675781,-70.7351379,23.64,E,31.8561038970947,8.88903999328613,0.520931661128998,89.3682556152344,7.92012310028076,31.4765224456787,24.6785697937012,6.73878955841064,0.519770681858063,,MassBay_2020_to_2022_CONCAT
WN204,F13,2020-05-18 14:10:14,42.2675018,-70.7352218,17.37,D,32.0424537658691,9.29485130310059,0.685162425041199,94.327995300293,7.97564220428467,31.2631568908691,24.4507789611816,7.19834423065186,0.448160588741302,,MassBay_2020_to_2022_CONCAT
WN204,F13,2020-05-18 14:11:02,42.2673835,-70.7353363,11.86,B,32.4236183166504,9.61234855651855,1.16858124732971,98.9823989868164,8.00512981414795,31.0582065582275,24.1963195800781,7.88462924957275,0.558551967144012,,MassBay_2020_to_2022_CONCAT
WN204,F13,2020-05-18 14:11:50,42.2672462,-70.7354583,7.53,C,33.7774467468262,9.98035621643066,2.41960692405701,107.122413635254,8.0562801361084,30.8026180267334,23.710994720459,9.78849220275879,0.684515297412872,,MassBay_2020_to_2022_CONCAT
WN204,F13,2020-05-18 14:12:39,42.2671508,-70.7355804,2.02,A,34.2905197143555,9.93526935577393,1.02425134181976,108.120178222656,8.06258296966553,30.785343170166,23.5949039459229,10.417010307312,0.659597992897034,,MassBay_2020_to_2022_CONCAT
WN205,F06,2020-06-16 08:27:45,42.1699867,-70.5771408,28.89,E,32.5350952148438,8.6179723739624,1.26759839057922,87.8821105957031,7.88002395629883,31.7158203125,24.7959861755371,7.27978992462158,0.47931894659996,,MassBay_2020_to_2022_CONCAT
WN205,F06,2020-06-16 08:28:46,42.1699409,-70.5771865,21.16,D,32.8646240234375,8.68253040313721,1.98883748054504,89.4416046142578,7.88403701782227,31.6599884033203,24.6900177001953,7.7325873374939,0.557814955711365,,MassBay_2020_to_2022_CONCAT
WN205,F06,2020-06-16 08:29:56,42.1698646,-70.5772705,12.2,C,34.4412956237793,9.33346748352051,5.14003419876099,100.600563049316,7.96977376937866,31.4763431549072,24.2374305725098,9.78450393676758,0.795082032680511,,MassBay_2020_to_2022_CONCAT
WN205,F06,2020-06-16 08:30:54,42.1697998,-70.5773544,6.44,B,37.3487281799316,9.50191116333008,1.53952145576477,110.465744018555,8.04312705993652,31.2796287536621,23.4436645507813,13.3559904098511,0.81134307384491,,MassBay_2020_to_2022_CONCAT
WN205,F06,2020-06-16 08:31:32,42.1697616,-70.5773925,1.64,A,38.2364959716797,9.31413459777832,0.801828980445862,110.628311157227,8.06978130340576,31.246753692627,23.206449508667,14.4028577804565,0.751397132873535,,MassBay_2020_to_2022_CONCAT
WN205,F10,2020-06-16 08:58:39,42.2425537,-70.6371688,31.13,E,32.5997924804688,8.63117694854736,1.09229922294617,88.1680221557617,7.88003015518188,31.7172508239746,24.787223815918,7.35330200195313,0.516473174095154,,MassBay_2020_to_2022_CONCAT
WN205,F10,2020-06-16 08:59:38,42.2425727,-70.6371917,22.32,D,33.1522369384766,8.84398555755615,1.74413681030273,91.8618011474609,7.89821338653564,31.6321411132813,24.6161575317383,8.10037040710449,0.588817775249481,,MassBay_2020_to_2022_CONCAT
WN205,F10,2020-06-16 09:00:28,42.2425956,-70.6371917,12.56,C,34.4586143493652,9.44546794891357,4.2677264213562,101.85066986084,7.96970987319946,31.4774532318115,24.235294342041,9.80315113067627,0.763737857341766,,MassBay_2020_to_2022_CONCAT
WN205,F10,2020-06-16 09:01:08,42.2426071,-70.6371917,6.91,B,36.9421043395996,9.53324890136719,1.83806836605072,109.714210510254,8.03122425079346,31.3009910583496,23.5551109313965,12.8675632476807,0.792726397514343,,MassBay_2020_to_2022_CONCAT
WN205,F10,2020-06-16 09:01:42,42.2426147,-70.6371688,2.13,A,38.0871887207031,9.37629890441895,0.79554694890976,110.98225402832,8.06210136413574,31.2469596862793,23.2415351867676,14.2339582443237,0.770993113517761,,MassBay_2020_to_2022_CONCAT
